Aa,Sced,Cplx,Site,Resl,Acap,Etat,Rely,Data,Prec,Pmat,Aexp,Flex,Pcon,Tool,Time,Stor,Docu,B,Plex,Pcap,Kloc,Ltex,Pr,Ruse,Team,Pvol,Efforts-,Months-,Defects-,Risks-
0.4489085839864885,0.20164398316369814,0.03070016211927884,0.8878694732327764,0.7373475483441929,0.7655222645415449,0.41532803275624564,0.5577934730669958,0.6574698625550526,0.30477851304345205,0.8257084644165634,0.955959833972102,0.7040178214988692,0.012074796074363237,0.3667158486202756,0.8511622341727414,0.23179428876137398,0.8885775073526384,0.0414332109475537,0.013378912963984968,0.1781362147678116,0.16079462965694413,0.08990263541401022,0.7700680538440664,0.2623654482490937,0.35859263507172945,0.8746976850428689,1012.8370112485514,42.17415020988394,11010.706981061054,1.0723860589812333
0.17288107545843323,0.8935156997896871,0.4997879164478566,0.8014195331676235,0.5853413497614497,0.3397129218169632,0.6103985906640812,0.8392089676617581,0.7170853851588816,0.5704311980950911,0.546321979673126,0.20065408184516054,0.1735965136401505,0.4769270824147095,0.5073323500148855,0.9030127426808627,0.19440604260791794,0.8285678482986304,0.4684526131376183,0.20311062530807078,0.27959478727967546,0.48027512393312666,0.7724026444709499,0.9533635039480994,0.06314170508752237,0.03723119858407242,0.6273882069214651,3339.6896944409586,32.510233841455445,43997.71859993329,5.093833780160858
0.9206160063219853,0.08806618097045615,0.86503141659685,0.9011219607126207,0.8236391006624797,0.9823387881783018,0.30093864859689956,0.14599687342725054,0.8057387030047937,0.9890455606935115,0.09806943605019247,0.5587247436471762,0.9869158236141744,0.10196775596084173,0.7283105092727651,0.03311344775892344,0.6138933618156467,0.5649094426123545,0.6495665770750432,0.9508242593649633,0.7000075055211976,0.44672606908459944,0.7199569610544156,0.03423970222899475,0.99143579963096,0.013464343027451253,0.487160359862047,9833.03664220665,62.152860323473895,73162.40310387994,1.6085790884718498
0.9942748628114777,0.1527592578972402,0.2720516039980463,0.2697939879115018,0.9733178299025489,0.7868715865918462,0.5246497450533424,0.08932726471679209,0.32570875203084204,0.3099854567885765,0.586645426338882,0.25671880455854545,0.7078270901553864,0.12525603973601773,0.4481675827074634,0.3548888048937986,0.569087837868511,0.133099539658864,0.3662838113327307,0.5050234944542006,0.5863292364069194,0.8314841017404304,0.13632287597573556,0.7895511792267622,0.5546970253742901,0.7243577341342164,0.4651333665588252,11195.9449013465,62.45821666738411,40608.78941918921,4.021447721179625
0.08853448906298234,0.16088333311496406,0.09164454089440299,0.07803135017046148,0.7104862149166072,0.5481767347526809,0.9527240054925101,0.2225427128902151,0.14942843953630347,0.32574736866215614,0.44205130446702445,0.20927839002481852,0.7687608374564665,0.3128094594605434,0.8177797129311618,0.3484034419444474,0.5492018851628646,0.7177541592297387,0.6843866660265336,0.7407930870189962,0.9703901132111934,0.8134936421282027,0.6685679522581414,0.02382472564961091,0.30167628174453054,0.004409052466393448,0.40929084994399445,2956.4375246790883,30.310450235556942,38522.40380637936,4.021447721179625
0.07318914332125226,0.6190710989035683,0.6940192797299541,0.6883372150845466,0.057755783106726355,0.3104017237672604,0.9705671810109449,0.5107656680747004,0.45239108067916733,0.9144921499457862,0.5374671495887726,0.7554272071010133,0.49657278641488756,0.6204724296223397,0.263260433404669,0.8721097092365279,0.9328540056874921,0.835370587226708,0.09462441223347395,0.08258643918518083,0.2330888297015864,0.7917017369627024,0.7770136570813253,0.23096123810984992,0.04421037539583561,0.9658793896343835,0.32017790642519106,3613.051762269477,32.54754061875662,92599.43790095435,10.455764075067025
0.7584149103894311,0.26134269806844024,0.5132596409906778,0.6781145492920738,0.8477739187620379,0.5772780029556717,0.5873713466417999,0.9411013181784454,0.6574043072931214,0.5931711034748582,0.6674422358990584,0.47438899342542995,0.9070654485137687,0.010831409669451508,0.687696517359487,0.05168425611650551,0.5400533184779055,0.9702003687833087,0.6135663481775803,0.19545433673483859,0.5986343232766939,0.3173304380189741,0.5042891336959741,0.15343769004648034,0.22094985303489745,0.21026011298913172,0.18203459567413882,4802.851013750496,48.48558445618078,10087.739286005657,0.0
0.6773614308873428,0.45624204701413806,0.771922743582448,0.4516905329351594,0.04889449846802374,0.6996544563466688,0.2345224518454948,0.3530448209176055,0.4395325233873032,0.6945885972074637,0.4613385370484113,0.9033775272193654,0.8479389043299597,0.013578729696739233,0.8059972835795868,0.3495794646399798,0.33021829176521955,0.942569188241785,0.3978380250776249,0.6572322704132663,0.3072658870889554,0.5452983716790999,0.04976572944795221,0.1690925082146828,0.8319883766341939,0.43292225072462787,0.9327163064428463,3853.1746716484095,63.75878332975489,43331.797299054204,4.825737265415549
0.6948320401827496,0.8184257170750789,0.9171542534238356,0.2662250865696003,0.979825421300129,0.8134285992633369,0.9051030582575961,0.3170416703475163,0.572647367639356,0.47128571155469423,0.13213338083991522,0.15761179268256398,0.4808156949674951,0.7939803500193329,0.3979451516121859,0.3621102616301688,0.5624366013937769,0.6450606002953514,0.9556006008344335,0.42994570244936203,0.17073887122803721,0.25949906044716853,0.8417661882710576,0.9591498516540359,0.2681994429078397,0.20007635306849292,0.7488425852239888,401.116137720729,19.02964638494903,575.6407382920183,0.5361930294906166
0.9743977998001534,0.18136592333419244,0.14415511223512423,0.5809845313182175,0.964620211804099,0.7443613651849965,0.7796877280100161,0.6645483064788901,0.015573051219111678,0.6007827830269814,0.8573112395224947,0.4512488162536329,0.2974403215335437,0.5534469418470159,0.0725881477711392,0.44455621013572,0.5326009904913305,0.7826754613469589,0.5285115533968491,0.5219829423185858,0.7581031085607356,0.2203712483227721,0.06428248661021951,0.688714140759362,0.6346106188671381,0.25224200124295626,0.2471809906211485,3837.9908891293812,62.4766239933649,22747.94184085734,1.0723860589812333
0.3802640488425888,0.03338467593187311,0.6167750507001252,0.7818327075031828,0.08070047028108218,0.11375426533828681,0.3682156462493773,0.918893104562647,0.9344006590681337,0.46226840654356505,0.2900764291179674,0.5357015916254724,0.6641931473628621,0.2860124199657018,0.5968386428160483,0.8605457472966942,0.6134249847307693,0.3502811244102155,0.6372606323726356,0.2569433177392402,0.3749528357918397,0.3474087842497463,0.43939674394240535,0.21657650320393063,0.7625927254404952,0.5979383478049047,0.6335407947374033,2627.9019577218696,27.48099461513193,8423.846261650107,6.434316353887399
0.34419257988773466,0.5300766252453841,0.8754288618325277,0.10592389970319405,0.14622798711323093,0.13366882593765883,0.3788842509960575,0.6749153857633481,0.9210932010478964,0.8603454289683077,0.8325614270140794,0.3882173042488921,0.45353774926679136,0.43537258153374114,0.5690170841194145,0.3141452815499053,0.09785820407218682,0.9797784041344237,0.49297282811275134,0.9600892845357891,0.8292132110501043,0.6178382464757061,0.4322813976800637,0.05331425727336814,0.8360288584023065,0.8754237113942921,0.624078064485208,2146.409513623319,27.140583758355703,14032.766815551986,5.093833780160858
0.16421883171891327,0.7242167817674923,0.6810777202551946,0.03423469764708875,0.3367706610332085,0.02105988860432617,0.6937205205907744,0.6587248602498923,0.349457983728524,0.5440892125175346,0.18198540316389689,0.3442219072069479,0.7840012096361048,0.24473770059975508,0.2141337964260881,0.1394292900555364,0.5829245936453998,0.8556724883970036,0.6877539767426708,0.0624084077597169,0.6329028605448114,0.9353624572552116,0.5454078890807308,0.0540696205000466,0.6560717520050876,0.12836334497273683,0.6388616379211179,3976.007718008083,63.42887351392961,34615.552897738125,0.0
0.2151916105656,0.8019485104097452,0.9429374107364477,0.571848383568938,0.20151421915651513,0.14832771920949517,0.6815213298335545,0.9113726538827049,0.6166106911755221,0.18524479048949538,0.7865868232897448,0.864840922832264,0.460135881329543,0.6712744315976036,0.9222293271136437,0.7593575413444713,0.2789898112078356,0.285889232523698,0.3262138815687414,0.8090314284290401,0.8316458544138418,0.8188059381124181,0.40467510464477063,0.9690974888973182,0.012415010609622246,0.8075326681473989,0.1989727328258496,1375.8442845340196,27.05777555663186,3644.49043867859,6.434316353887399
0.14884260833963814,0.543046474053428,0.5075770350986271,0.5991816656918895,0.8546344230963148,0.9264582077909191,0.8790593366971512,0.26186732443274596,0.9768591010468026,0.7035957611625588,0.4394553438531674,0.0415583033903163,0.25822159161023284,0.3510463424924196,0.9303987390462288,0.5908313010290099,0.07105445327035598,0.5707592666865143,0.9606152776023745,0.7627792056290886,0.20776107471538385,0.18528502027528027,0.39981222499760705,0.33006524501576906,0.5275267249621303,0.4895917720886921,0.8504264538836209,6623.689537418383,74.74026872147735,19369.04874461691,1.876675603217158
0.6608646701539788,0.775770755584815,0.1021666886667556,0.10732019477292132,0.0548961986073464,0.9193675895429934,0.8569303816636998,0.11674216862303655,0.4763272043906487,0.19367501530026332,0.6096903601998719,0.35455170042221495,0.4279674427463189,0.792488657771419,0.7549999884081231,0.02893834630427128,0.3968093547013499,0.4044738662013124,0.4733718575289614,0.07655271041594292,0.8160215787663753,0.4514931705338374,0.6506664031470785,0.5230012925689931,0.05936876958678605,0.8327253484851279,0.8480905831069606,2103.7909749707214,37.06720242956196,7842.9881331941615,0.2680965147453083
0.5172442240118218,0.8697889285157048,0.5593743273247164,0.5674237747437378,0.7815304281270017,0.35443663967884853,0.1674310815958462,0.4087388135178075,0.33026056476489396,0.05157540585486198,0.8978324210958568,0.8172357168995742,0.9823639956622198,0.3957145686781871,0.27625699403618764,0.8653399675774667,0.1542280283510451,0.32498853650236026,0.49828187777221267,0.04837889314667709,0.12171391292285294,0.05169512234994034,0.016391470829910992,0.6317919127543635,0.5265688001047216,0.766872780615227,0.07805378265556584,1727.9571131963044,50.970208076961576,13646.919969944742,0.0
0.5486509774415758,0.1296245622610872,0.9048189517486974,0.2640667300102285,0.8139717710986979,0.5939439703409358,0.09830543423093385,0.9495493425357198,0.05826967475249656,0.004395582621500194,0.22840676036801555,0.7372774562866249,0.3213246272021827,0.27367741150307023,0.7952571776524292,0.2619454673265258,0.4335758479386582,0.300303953360853,0.735194028650773,0.3736081870314598,0.9531081148771323,0.8073993524628845,0.8345093155138125,0.3204638274222168,0.13221212053609732,0.5939662977841009,0.9910114218341751,3274.8892855965973,45.34744796526528,19008.13016618168,2.1447721179624666
0.13059508397828912,0.16747989860807166,0.9279116185046946,0.495018504284892,0.3383181809722712,0.9348838668684479,0.7847976430043893,0.978272360966137,0.3481980793573882,0.3132545287347416,0.04329699029154166,0.9916075390336058,0.47402340701422274,0.28650619658416476,0.053562013150814325,0.27640542688936043,0.27528147057963304,0.08379926245309843,0.43976385913964067,0.9169326605938364,0.9736577014948897,0.10713446971660667,0.45781314589226973,0.44021651907617754,0.05232502386041915,0.060022606213839036,0.06864293368011953,2779.627639072732,58.340284346906806,6674.343406014488,1.0723860589812333
0.27362807307065573,0.8537302056913951,0.6681626313154195,0.7427282278064433,0.836838334264091,0.2209794972151966,0.6293063557608298,0.7654758016450112,0.9277317912355536,0.5041072866979757,0.5793578996019559,0.9041668882129811,0.26311575653326846,0.9567003359025861,0.41173305836103213,0.1343934810205868,0.968245913201769,0.05438838618114272,0.010350797560820135,0.8089424176050869,0.564320436533748,0.08726806007302168,0.806527348401946,0.7822788893934997,0.2642687012769276,0.7856852953767307,0.697073248309807,3556.9782332125596,46.363572610964546,22647.611752746132,0.8042895442359249
0.46528309985455096,0.5978525288064586,0.4367093265080747,0.4425488631965758,0.9552993310731386,0.2420629926473804,0.6924079283633512,0.9936588276544284,0.7163211159225772,0.4785063945512672,0.3184876703752877,0.7646019061664524,0.3531740476641021,0.49031473322897334,0.4538434886724292,0.8504353753376594,0.10432699259614409,0.6147695408613725,0.03778672519538151,0.6368260634323266,0.16043208485883786,0.41392016649260377,0.4860780901077333,0.5760234677381034,0.882200019106195,0.7254330961360969,0.8513346145456598,2865.7765780605514,43.16071472492427,57867.137741302715,0.8042895442359249
