X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y0-,Y1-,Y2-
0.9083579808252459,0.05143663131059928,0.7325092387388197,0.36871409204291306,0.0562261981563138,0.9381393547287793,0.01436262179780956,0.5998991397306046,0.080650913897506,0.3660785368232602,1.1175490936445953,0.19176573408153896,7.822385785764944
0.39648041290845504,0.6317391724136847,0.9629919074840325,0.03245946918486087,0.6740691411783701,0.842396950460447,0.9983272239079137,0.22806207058154782,0.16524456515234243,0.47479824385686653,3.814968408238424,5.535055483089828,4.827561404318881
0.9854013254192289,0.3467668192838119,0.25350906646956894,0.6625438746814196,0.4696279913404673,0.16368718948340832,0.08881177172256005,0.40899005049775006,0.09243218643797702,0.496604006623818,0.15421502474668855,0.09988107976823225,8.010915604909494
0.11983334444527938,0.477448498763153,0.1696354481400365,0.825007185040273,0.5597321663626673,0.7206926056597738,0.11203538088325671,0.3299083898611246,0.7507953296778094,0.4864444226315997,5.963993862099282,5.60330713490706,1.5588264207615272
0.5119950200146506,0.20202203501841243,0.7949249960066019,0.5814575571897772,0.6800018731089963,0.6152270460525884,0.20515693566247684,0.318279521808732,0.5946154042602962,0.7882669898419601,5.49886072730552,2.1475841207444195,6.130112055894026
0.6950676809442172,0.36111325836416364,0.8154874093479885,0.7844094541043571,0.1280217344837402,0.2054663353239321,0.6330499579758403,0.9674258850410267,0.8422256910275033,0.7201436328872338,3.2590954223259914,2.195492795295053,7.566801596156659
0.9415231798819325,0.40466136453195467,0.2789464251019349,0.9538438991486332,0.31183075724692166,0.589437569656355,0.8940872679817367,0.8388991914872754,0.857947500857952,0.6400992733390393,0.6284858048913358,0.4807602043110847,8.590194075633455
0.6113390068943405,0.38351810188926017,0.8326257776449515,0.7909604047510882,0.6204255058946448,0.9784134159451912,0.40321852075401154,0.40208035236669815,0.002955312661975129,0.30504094301715334,3.8047455900599565,2.743848312496297,6.704444368284778
0.3313454837519165,0.9599581840498134,0.56206258533041,0.638350226947156,0.16143305577789557,0.7485287191749048,0.10365817773818531,0.07860715163961618,0.19575747095075013,0.04283895410531202,1.0513497524283189,6.7348311964580505,3.9071214443976814
0.29144957669815585,0.897423830176677,0.7450854647249847,0.4930345669687406,0.4860509925537787,0.1055938617665958,0.6540661555953762,0.5919875897409625,0.032983922343504,0.07781264048573855,1.7035179208498963,6.993896307766249,3.546793087027983
0.8927200860317295,0.3916543419250772,0.8616795398778506,0.8224436249240551,0.25132749230327833,0.9056590997829649,0.5232379542525225,0.9318438539009853,0.7683849245647083,0.4043843209032316,1.167343207746229,0.8599126962696984,8.52224746947707
0.8707200312307081,0.5848930242578119,0.19238729394348297,0.39369365472848417,0.2002423435894808,0.7130755725846086,0.31238403008227555,0.0011118970255723504,0.21722038147634393,0.5457699235680048,0.9725829583457566,1.229627554575804,7.613829206266797
0.764429447089177,0.9028318950012839,0.6505109175057764,0.5431362868495669,0.8977464399366074,0.9126309701464846,0.37423301256274466,0.6688795375651294,0.4644622500277322,0.040111559376257544,0.6863582091992209,2.9581646614412644,7.82865135488851
0.8993196097559235,0.4622982638044145,0.03515325513669931,0.3281328834598962,0.7748774915384375,0.10051646986883433,0.6101895578371401,0.8788879505851218,0.40857093499404806,0.5750619742436116,0.9569394835446254,0.8622886615624145,8.07704357482342
0.4928353957371042,0.6464404985467109,0.11939283726224992,0.893119904920568,0.05626857861730705,0.019701787686128625,0.6404638190917098,0.21994736283599647,0.6768052497550522,0.9547893058807659,3.152772053457662,4.768968830689676,5.58965687926354
0.04694161717723788,0.8078671569445866,0.17831178667278313,0.12452381153807801,0.7398805834414905,0.349018544442393,0.4927075110290493,0.14459164083392684,0.15769264801669658,0.2927635636785231,2.8260177554747044,7.456244851876393,0.5890239755922889
0.2383048754565429,0.5740224825931397,0.20796266679204511,0.8243197256794467,0.16022675614514326,0.2598468765412162,0.35424843770324477,0.28313747819500945,0.41117487919989326,0.9412996950614878,4.838236461646065,5.9434657736351815,3.010719483411926
0.6547140931651103,0.0426031604285787,0.9341482215086429,0.4175529140423453,0.08330190025715178,0.8041618057691795,0.40004771207236056,0.15535845963823536,0.7185665128134155,0.014647048856784917,4.096085035782281,0.6457171010042401,6.880599217921973
0.728137778162907,0.2438224824344455,0.5006677242882862,0.7248926513289697,0.33910629985514085,0.7058838508457898,0.26588714357478904,0.45776338658886984,0.027357760049654622,0.21857804799919855,3.0542387331035488,1.410134283073896,7.392816403338988
0.49863831564309713,0.8543730516261353,0.43457489550396655,0.12421989794532518,0.901321006141487,0.30367326334707856,0.750935979653156,0.5524985295055678,0.08342123075772134,0.7244171603631026,1.7100094806675485,5.606407000947765,5.836372613347077
0.995571916146111,0.7973882840451914,0.3247991174431125,0.5273030334936919,0.7314463728471158,0.36998607063137257,0.08626070403589026,0.0873878050386534,0.13269121334094358,0.9879815712569958,0.020659600423688015,0.05232937152882932,8.088288636448793
0.27614256907383883,0.8431727331022555,0.7009897513053357,0.8329354620554642,0.7714364433080318,0.5979435122092771,0.42576317316032375,0.7075676028184019,0.9947307621737778,0.9533516824907942,2.4065802438997665,7.566250517642348,3.6775717302017017
0.6385568336043336,0.6646549403615688,0.8380311547142671,0.8086596274805395,0.11736469289630957,0.9438542008205256,0.3860722350079354,0.8706085989489786,0.5571708147419006,0.1957699781309541,2.403788235691342,3.8566594433586463,7.125152657247642
0.4113358532644362,0.5585705267344315,0.4688600294336148,0.8064900928787182,0.8849349612303018,0.11332469322558958,0.1706225327451656,0.8238321373623224,0.6362286961958916,0.27764936173897836,4.318479767680204,5.081418272083131,5.028834201815894
0.9784674719034983,0.4260165309661501,0.7805903500367924,0.5756979461947387,0.8562627660796249,0.1837209352121747,0.7935143031618321,0.4611630865448475,0.3222219312592135,0.566129678763936,0.22274701572528213,0.18118747050287703,8.485979023124525
0.5814401480275031,0.30668022807402917,0.465691733822716,0.27856919961095683,0.895958173543352,0.45063709344098646,0.22260132393443322,0.8977038181224194,0.5931600010161481,0.944580093533664,4.5209944878947805,2.5730046806251745,6.737663965220952
0.28200699272178387,0.09600286592759377,0.5104246629986433,0.11206629403063184,0.6221045528893445,0.2564009208912462,0.5096857585727181,0.39688806877982963,0.4882574814322087,0.10537052068821462,7.163322690431669,1.6678399969455837,3.4893271647978357
0.3003122772048704,0.9717558372993207,0.47314228596730357,0.4692702804009595,0.44666111972321343,0.3520223126503954,0.27489258251197557,0.7955837319746935,0.9274029789802631,0.44616925175123745,0.9911459805239304,7.461273487841414,3.839756527515479
0.7597774661097804,0.21866304174586038,0.10773480435211269,0.09997105911484949,0.6666319906061426,0.8948851172992618,0.7470271420589872,0.20437333574511674,0.24379275348807639,0.6825820368033183,2.7855717182195536,1.1691076004566932,7.622298083793601
0.6882155063935897,0.47282717639680494,0.8774141171574387,0.9390446820444669,0.5763644260427967,0.5267116368598633,0.06849514719530003,0.4257717150454303,0.8113200575795445,0.8921054164101548,2.93731400769627,2.7239484162156784,7.514926372318504
0.7474270682176309,0.7452376182313589,0.1569626266914519,0.3926055187515667,0.5165463997349773,0.3172857783769887,0.757832022622795,0.7869679548451187,0.23822375055847023,0.6481255068189863,1.3915507160009106,2.907729290518937,7.694246068965166
0.6212167936915437,0.9671389155206511,0.5878492992438704,0.7446114442785182,0.8183168099079089,0.27508979494681174,0.6317868885859628,0.3672954911682449,0.4792165821886887,0.24010169136658333,0.653206514776693,4.682034571719195,6.9848092093682155
0.7301545857401217,0.08641825927964375,0.843084892003,0.05060744609012735,0.9991477329259564,0.6016557705697854,0.6046664590742494,0.6887521571563804,0.4223285635158355,0.9669346893507357,3.419177574856728,0.7364261831139557,7.751309361133138
0.31852090393056287,0.37366823823609796,0.9921550621210918,0.6968869083849043,0.4166056555864802,0.11893352234594934,0.7748878688481203,0.5403516777070196,0.13525434183308105,0.5453235173308724,6.011677827493907,4.207806912775894,4.011913981459186
0.503182961859694,0.46111517279917225,0.0669306334333386,0.8417746233065941,0.6497631180494664,0.18078503360134168,0.7590429480165993,0.3266362294876761,0.8196427835386184,0.8903068981056201,4.38831800844958,3.9398837030027267,5.956727524369821
0.7549524834252765,0.6195218073025106,0.6374526684469832,0.9452825451986437,0.28693728222214543,0.949561608187175,0.1928126852560681,0.5861909954093382,0.9862987344695293,0.8542205606810541,1.8763925814228843,2.6313023684596017,7.9772470790757595
