X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y0-,Y1-,Y2-
0.2613058564573305,0.9788440947175683,0.12685138346588554,0.8677651140543063,0.728631359921837,0.864650483389571,0.9428641257245339,0.05326512148954998,0.8694271266893279,0.775056161161043,2.03223714566144,0.38058202843603917,1.684587844667086e-58
0.30636375927311577,0.696127911324606,0.6489323145328987,0.862256115593094,0.5076551042550079,0.49473942598137644,0.9425346025081418,0.92648315885849,0.7495002778968645,0.17073014072892145,1.7018903899588473,4.965422209746668e-16,1.1240624953117787e-51
0.37760318024143924,0.19256773877725797,0.741231759588731,0.48630075628985414,0.15262561851927903,0.17938002460910385,0.42693987405817724,0.9091615164050775,0.5023932555304422,0.7452791185850346,1.5147650628367004,6.836254634870647e-72,1.2023460793589233e-42
0.015119648852768508,0.8878191733828286,0.3169428734805346,0.7742094405283441,0.8304150847864326,0.9672413453586751,0.6981366641093947,0.8036419508320093,0.4287484110980918,0.08453249882169223,1.7453359372377635,1.864021389405477e-05,2.4670014596009573e-182
0.41106574261480233,0.3444666724181741,0.3562690705642859,0.14653407737391067,0.14975877708192753,0.6660828251741264,0.555209170623609,0.8311765071982078,0.041449301943068395,0.9715466211687579,1.841200047648456,1.499483974354962e-46,7.117858681036429e-39
0.9088787937292582,0.10214278368908669,0.5279633252521878,0.2983243918045314,0.5696681958394466,0.31290721906843944,0.20846224602966246,0.4923413179226318,0.7438742293288659,0.9178046421899914,1.4004006321731595,1.8329099234821355e-99,0.00015594419769894834
0.15161040666822834,0.023083141636734084,0.7612065605023343,0.1785477331840517,0.44546611957745175,0.8961936693103115,0.14482056059951465,0.9259265858796746,0.653327849377639,0.1130957067319397,1.8122740470820684,6.079045395304223e-164,3.367014716553757e-82
0.6171588429693744,0.2614040920354076,0.8686831060572431,0.616124679982549,0.2639546893056689,0.16492581013694185,0.7911896751075452,0.17482436681618185,0.2091848039602905,0.9343963932547399,1.78120859943231,1.5068597661857147e-58,3.0657043983244642e-21
0.49628441206406315,0.7951195467367727,0.06439896512221288,0.41624087932492915,0.962285195228446,0.4861574279757692,0.11243316575668749,0.05493969526286735,0.9544585811908012,0.0003004575169541779,2.2151820310443227,3.84390193084705e-10,1.3019453366509855e-30
0.516866728257144,0.7776143776398695,0.3649285233161409,0.9138168764128055,0.7473252142377901,0.6316623473363844,0.06042909336632085,0.31356749291100405,0.09754507566249959,0.355806793828613,1.6787347548092355,3.144344654210663e-11,5.740630911811284e-29
0.20766927288483883,0.855583685465923,0.2243794326887838,0.5477800370014227,0.7592549386215655,0.6228769691851335,0.9058024488908674,0.3869490583723658,0.5715793322145878,0.4637309137954654,1.3444566921596808,3.555626759016057e-07,1.1531635983967536e-68
0.3127332542583837,0.8525309509248727,0.3855512075926346,0.40723189588995123,0.43743200946235994,0.548908596713148,0.9382716375591825,0.2607673382352945,0.6860226985184451,0.4651709560077927,1.313143052909351,2.4291112640421953e-07,6.78950832872676e-51
