X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y0-,Y1-,Y2-
0.25830502593732063,0.21598464906327552,0.5389486437167353,0.431186925174337,0.36950792724860115,0.20468736156549083,0.650364959852688,0.07772642348711456,0.7704652943665226,0.7491048930556493,1.0600048969964846,0.8019184147394255,0.5709849759738153
0.808566969687223,0.21466837240477854,0.2863742763974091,0.3370865670339328,0.6080864618186069,0.06089386120169793,0.08209371933759124,0.9650385425223198,0.29315155805914483,0.5538828811645267,0.41916321756715874,0.28602968135987045,1.6363931434578813
0.4838624423947726,0.8948152985773701,0.21693196205514387,0.607439639023406,0.8315605012740892,0.3072898415716332,0.2412879999834211,0.34595133445134685,0.919196433730555,0.638723432986454,0.5981400235448034,0.9289581946231303,1.0502278372331602
0.6530583897767924,0.6482421380464005,0.5821116468524611,0.5392556392706798,0.20938084014681357,0.4488386989533234,0.0029361448004309176,0.6797451428738891,0.12448311032401493,0.6609038553644146,0.5170358484129778,0.6093988237245256,1.3183222197578848
0.41662852893776836,0.7094470049604338,0.01823699276948687,0.7295295484301126,0.1610795649026252,0.7654623438070354,0.17691104916081246,0.5039215981375202,0.9795026859881154,0.025215244447895246,0.9337458639962838,1.312150167174333,1.2356051948883722
0.057859904011614116,0.3902354105218231,0.31855764046599677,0.51587347364166,0.9827711505262591,0.17697580594166884,0.34996945505892807,0.892386599325637,0.8585383421210137,0.7887718229844344,1.327310575832543,1.1431728705058404,0.15964880201121281
0.4155257422158267,0.45402959566888557,0.5514903248106684,0.15197008057991757,0.6401899550280488,0.5747309571097593,0.792257058618102,0.17375918570878635,0.8662645262903291,0.7089977884572838,0.873912790545848,0.8318361840313067,0.9223597532503899
0.23043573497144276,0.83313244753384,0.6959252507237221,0.428218903414713,0.6649588277883565,0.05715163040280069,0.48635467637576135,0.28156107906822303,0.5110813340928069,0.6460511928953241,0.7599675207224836,0.9919879327054169,0.4731758734627437
0.03558474953745627,0.07501987071193539,0.6834864283735099,0.6907394111946017,0.1285469511889431,0.5653215350030497,0.39356291923788056,0.5522888054912136,0.2581064967397195,0.4460004075592229,1.0342102989861455,0.7639514238476055,0.07194502930350137
0.4796427570190491,0.71033835240941,0.182645028919717,0.9237975882917775,0.5916974462172943,0.40797556502430654,0.5677623908649266,0.4027698497666947,0.9631309147003446,0.48481493540789133,0.6924584829048757,0.871315493665206,1.043968328447859
0.6351277986490929,0.45416501175935176,0.6415322294439935,0.4125973520008932,0.029591911803335536,0.3058232862955852,0.7973009956502185,0.15938632310770118,0.5899091866841485,0.7337622434297707,0.6108846420475733,0.5803108253201494,1.3055006267368512
0.23635674032678067,0.704794227663909,0.18938534980676758,0.9678403978418354,0.21138980245806804,0.55253959913469,0.36514207858087466,0.3099552493215034,0.6008905125727999,0.44718581611694475,0.8634922579835802,1.061838628760682,0.5328351389043746
0.4486857140869337,0.9325799634387385,0.40578133323464394,0.704144065717045,0.5576720753346928,0.24524424419564983,0.43866950546796235,0.8292846284114096,0.8677082414848243,0.41324166048160393,0.5913217270886088,0.8633182585986661,0.8899914256574452
0.8182594196824278,0.9152008823514859,0.8303650705917168,0.3915223285531655,0.6148883440673133,0.9254504476066983,0.2114739670969149,0.8539503725688475,0.771869063727161,0.7459582309968614,0.2346602234492045,0.4036847303105964,1.5909464390150503
0.401080600583797,0.06386890944279178,0.7515940510133453,0.2843274268229564,0.5273377815217473,0.2604197164543358,0.7132037175420183,0.7365348765801597,0.6427093637526906,0.9809110559895851,1.047282111814701,0.643150622990499,0.8961124546499436
0.6379876865864733,0.4309387540257008,0.28284768946635896,0.1388363091078716,0.9500159423022858,0.9321396819247436,0.6059735934960098,0.5745673802665432,0.5312010218362647,0.909802131856054,0.6976744501359635,0.6355259404691125,1.4767557329679812
0.21739908417387588,0.412513600006843,0.790421831763802,0.3796620726686335,0.09295138468644104,0.2564136645819004,0.8339733330423483,0.4177303255339734,0.1166730471109122,0.026315965420701137,1.2804137433824996,1.1315420976574389,0.6073155276312703
0.08133521114134457,0.620588295036824,0.700053735686295,0.7035584662725406,0.7855843488532294,0.39531882747552183,0.42333584034443916,0.8055662750394739,0.7588383595308679,0.6543236880837029,0.9070944803946258,1.0037762173564493,0.17379687716912895
0.4238356678174314,0.7087770407646726,0.703171988508103,0.18102215756228923,0.009599994983532145,0.9619503030629571,0.894556037593245,0.3927995540248941,0.5284667494514815,0.6264507329675081,0.8382112654079905,1.1220525195696984,1.099973885147856
0.26861618278538657,0.1376616130924605,0.18670877818196185,0.8265531221387381,0.28720165183152546,0.3384520779008404,0.41962430887688773,0.6351598147558064,0.8105214499216433,0.6818130315209978,1.0664712323253724,0.7519795104996944,0.5857856192854493
0.4236873649607432,0.33050874679995257,0.3220352197222427,0.8847703839145371,0.12601550737770062,0.22862698222666766,0.8285499841803584,0.10031396891284872,0.6730028376805715,0.7281905413509603,1.072962641259355,0.8534081106977593,1.076208193691643
0.621828660645865,0.9765322926188662,0.6372996782549132,0.9597744793332114,0.697437343808717,0.15418281532488065,0.06023028356842386,0.029006980630607693,0.6570323980586464,0.8555813695203986,0.4459315287630934,0.9993234051060823,1.62021157088702
0.13282689243811108,0.6455347073865602,0.3036777899495692,0.7708117508108995,0.7794420576111883,0.8870428494359769,0.1406650557087138,0.8700845314090498,0.13222316559355352,0.8984811334552962,1.1645661151743434,1.448636305312447,0.393533467394967
