N_MRE,N_ACC,N_PRED40,MRE,ACC,PRED40,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.3639592340951205,0.696078431372549,0.6666666666666666,47.0,8.02,46.666666666666664,40,squared_error,3,2.75,10
0.42927733168622606,0.718720821661998,0.6666666666666666,51.23,8.99,46.666666666666664,190,squared_error,18,4.25,6
0.5474058060531193,0.32749766573295985,0.3333333333333332,58.88,-7.77,33.33333333333333,130,squared_error,1,0.75,15
0.4254169240271773,0.7196545284780578,0.6666666666666666,50.98,9.03,46.666666666666664,170,squared_error,17,4.25,13
0.33523780111179746,0.6589635854341737,0.6666666666666666,45.14,6.43,46.666666666666664,180,absolute_error,17,6.75,14
0.4241815935762817,0.7198879551820727,0.6666666666666666,50.9,9.04,46.666666666666664,200,squared_error,19,4.25,1
0.2486102532427425,0.8734827264239029,0.8333333333333334,39.53,15.62,53.333333333333336,130,squared_error,3,2.5,17
0.4430203829524398,0.7147525676937442,0.6666666666666666,52.12,8.82,46.666666666666664,30,poisson,6,9.25,10
0.33199505867819645,0.6659663865546218,0.6666666666666666,44.93,6.73,46.666666666666664,190,absolute_error,8,8.25,2
0.3239654107473749,0.7140522875816993,0.6666666666666666,44.41,8.79,46.666666666666664,90,squared_error,8,5.5,4
0.42387276096355786,0.723155929038282,0.6666666666666666,50.88,9.18,46.666666666666664,80,squared_error,13,6.0,17
0.3465101914762199,0.7201213818860878,0.6666666666666666,45.87,9.05,46.666666666666664,10,poisson,1,5.5,9
0.3414144533662755,0.7126517273576097,0.6666666666666666,45.54,8.73,46.666666666666664,190,squared_error,9,3.5,5
0.38295243977764054,0.6295518207282912,0.5,48.23,5.17,40.0,40,squared_error,1,0.25,19
0.4176961087090797,0.7243230625583567,0.6666666666666666,50.48,9.23,46.666666666666664,120,poisson,5,6.5,10
0.4322112415071032,0.7177871148459383,0.6666666666666666,51.42,8.95,46.666666666666664,150,poisson,2,6.25,9
0.4254169240271773,0.7196545284780578,0.6666666666666666,50.98,9.03,46.666666666666664,180,poisson,19,0.5,6
0.3412600370599136,0.7427637721755368,0.6666666666666666,45.53,10.02,46.666666666666664,190,squared_error,10,3.75,2
0.4908894379246449,0.373015873015873,0.5,55.22,-5.82,40.0,160,squared_error,1,4.5,8
0.3781655342804201,0.7208216619981326,0.6666666666666666,47.92,9.08,46.666666666666664,180,poisson,10,1.25,10
0.3230389129092033,0.661297852474323,0.6666666666666666,44.35,6.53,46.666666666666664,40,absolute_error,5,9.5,16
0.4207844348363188,0.5917366946778712,0.5,50.68,3.55,40.0,190,poisson,1,2.75,14
0.3789376158122298,0.7189542483660131,0.6666666666666666,47.97,9.0,46.666666666666664,200,squared_error,9,5.0,5
0.4237183446571958,0.7184873949579832,0.6666666666666666,50.87,8.98,46.666666666666664,140,poisson,5,6.0,3
0.4339098208770847,0.7173202614379085,0.6666666666666666,51.53,8.93,46.666666666666664,60,squared_error,20,6.0,3
0.36967263743051265,0.726657329598506,0.6666666666666666,47.37,9.33,46.666666666666664,100,poisson,6,3.5,2
0.3009573810994442,0.6454248366013071,0.6666666666666666,42.92,5.85,46.666666666666664,110,absolute_error,12,3.5,11
0.42387276096355786,0.7201213818860878,0.6666666666666666,50.88,9.05,46.666666666666664,60,squared_error,17,1.5,18
0.3330759728227301,0.6645658263305322,0.6666666666666666,45.0,6.67,46.666666666666664,120,absolute_error,2,2.5,11
0.3177887584928969,0.6622315592903828,0.6666666666666666,44.01,6.57,46.666666666666664,170,absolute_error,13,8.0,18
0.339870290302656,0.8001867413632119,0.6666666666666666,45.44,12.48,46.666666666666664,30,squared_error,11,6.75,1
0.3458925262507721,0.5816993464052288,0.5,45.83,3.12,40.0,10,squared_error,1,6.75,5
0.34836318715256337,0.7469654528478057,0.6666666666666666,45.99,10.2,46.666666666666664,150,squared_error,12,1.5,1
0.42340951204447197,0.7201213818860878,0.6666666666666666,50.85,9.05,46.666666666666664,20,squared_error,16,2.25,3
0.4158431130327363,0.6904761904761905,0.6666666666666666,50.36,7.78,46.666666666666664,50,squared_error,4,4.5,7
0.4214021000617666,0.7245564892623715,0.6666666666666666,50.72,9.24,46.666666666666664,150,squared_error,14,5.5,18
0.4760654725138975,0.28734827264239027,0.6666666666666666,54.26,-9.49,46.666666666666664,120,squared_error,1,4.75,3
0.3567016676961088,0.6563958916900093,0.5,46.53,6.32,40.0,140,absolute_error,8,6.25,14
0.4390055589870291,0.7159197012138189,0.6666666666666666,51.86,8.87,46.666666666666664,80,squared_error,16,9.25,20
0.32936998147004326,0.6566293183940243,0.5,44.76,6.33,40.0,160,absolute_error,1,7.0,9
0.320568252007412,0.6914098972922502,0.6666666666666666,44.19,7.82,46.666666666666664,50,absolute_error,9,2.0,5
0.4203211859172329,0.6640989729225023,0.16666666666666669,50.65,6.65,26.666666666666668,110,absolute_error,4,2.5,18
0.43020382952439784,0.7121848739495799,0.6666666666666666,51.29,8.71,46.666666666666664,70,poisson,16,4.5,14
0.40333539221741815,0.7250233426704015,0.6666666666666666,49.55,9.26,46.666666666666664,180,poisson,12,1.25,11
0.3980852378011119,0.6463585434173669,0.3333333333333332,49.21,5.89,33.33333333333333,10,absolute_error,5,8.5,19
0.4377702285361335,0.7163865546218487,0.6666666666666666,51.78,8.89,46.666666666666664,30,squared_error,20,3.75,19
0.3607164916615195,0.7093837535014005,0.6666666666666666,46.79,8.59,46.666666666666664,100,squared_error,6,3.75,1
0.3321494749845584,0.6552287581699346,0.6666666666666666,44.94,6.27,46.666666666666664,100,absolute_error,13,3.25,13
0.43560840024706615,0.7168534080298786,0.6666666666666666,51.64,8.91,46.666666666666664,100,poisson,16,4.75,11
0.42263743051266217,0.7203548085901026,0.6666666666666666,50.8,9.06,46.666666666666664,20,squared_error,16,7.0,10
0.4163063619518222,0.7217553688141923,0.6666666666666666,50.39,9.12,46.666666666666664,180,poisson,18,8.75,3
0.4193946880790613,0.7210550887021475,0.6666666666666666,50.59,9.09,46.666666666666664,120,poisson,18,2.75,2
0.4221741815935764,0.7203548085901026,0.6666666666666666,50.77,9.06,46.666666666666664,170,poisson,14,10.0,2
0.340024706609018,0.657796451914099,0.6666666666666666,45.45,6.38,46.666666666666664,60,absolute_error,17,9.0,5
0.44595429277331694,0.7135854341736694,0.6666666666666666,52.31,8.77,46.666666666666664,10,poisson,11,3.75,2
0.3295243977764053,0.6598972922502334,0.6666666666666666,44.77,6.47,46.666666666666664,140,absolute_error,17,1.75,13
0.33014206300185306,0.6598972922502334,0.6666666666666666,44.81,6.47,46.666666666666664,70,absolute_error,18,4.0,7
0.36117974058060537,0.7483660130718954,0.6666666666666666,46.82,10.26,46.666666666666664,90,poisson,10,2.0,7
