N_MRE,N_ACC,N_PRED40,MRE,ACC,PRED40,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.952550520786967,0.9714285714285714,0.0,107.0,-20.0,0.0,40,squared_error,3,2.75,10
0.9430250155790973,0.9714285714285714,0.0,105.93,-20.0,0.0,190,squared_error,18,4.25,6
0.9513932164159175,0.9714285714285714,0.0,106.87,-20.0,0.0,130,squared_error,1,0.75,15
0.948900560847503,0.9714285714285714,0.0,106.59,-20.0,0.0,170,squared_error,17,4.25,13
0.0,1.0,1.0,0.0,0.0,100.0,180,absolute_error,17,6.75,14
0.9528175910264399,0.9714285714285714,0.0,107.03,-20.0,0.0,200,squared_error,19,4.25,1
0.9477432564764533,0.9714285714285714,0.0,106.46,-20.0,0.0,130,squared_error,3,2.5,17
0.947565209650138,0.9714285714285714,0.0,106.44,-20.0,0.0,30,poisson,6,9.25,10
0.0,1.0,1.0,0.0,0.0,100.0,190,absolute_error,8,8.25,2
0.947565209650138,0.9714285714285714,0.0,106.44,-20.0,0.0,90,squared_error,8,5.5,4
0.9473871628238227,0.9714285714285714,0.0,106.42,-20.0,0.0,80,squared_error,13,6.0,17
0.9436481794712009,0.9714285714285714,0.0,106.0,-20.0,0.0,10,poisson,1,5.5,9
0.9480103267159262,0.9714285714285714,0.0,106.49,-20.0,0.0,190,squared_error,9,3.5,5
0.9436481794712009,0.9714285714285714,0.0,106.0,-20.0,0.0,40,squared_error,1,0.25,19
0.9505920056974985,0.9714285714285714,0.0,106.78,-20.0,0.0,120,poisson,5,6.5,10
0.9515712632422327,0.9714285714285714,0.0,106.89,-20.0,0.0,150,poisson,2,6.25,9
0.9432920858185703,0.9714285714285714,0.0,105.96,-20.0,0.0,180,poisson,19,0.5,6
0.9527285676132823,0.9714285714285714,0.0,107.02,-20.0,0.0,190,squared_error,10,3.75,2
0.9455176711475117,0.9714285714285714,0.0,106.21,-20.0,0.0,160,squared_error,1,4.5,8
0.9508590759369715,0.9714285714285714,0.0,106.81,-20.0,0.0,180,poisson,10,1.25,10
0.0,1.0,1.0,0.0,0.0,100.0,40,absolute_error,5,9.5,16
0.948366420368557,0.9714285714285714,0.0,106.53,-20.0,0.0,190,poisson,1,2.75,14
0.9505029822843407,0.9714285714285714,0.0,106.77,-20.0,0.0,200,squared_error,9,5.0,5
0.9521054037211787,0.9714285714285714,0.0,106.95,-20.0,0.0,140,poisson,5,6.0,3
0.9732929760527018,0.9714285714285714,0.0,109.33,-20.0,0.0,60,squared_error,20,6.0,3
0.9632333303658863,0.9714285714285714,0.0,108.2,-20.0,0.0,100,poisson,6,3.5,2
0.0,1.0,1.0,0.0,0.0,100.0,110,absolute_error,12,3.5,11
0.9564675509659041,0.9714285714285714,0.0,107.44,-20.0,0.0,60,squared_error,17,1.5,18
0.0,1.0,1.0,0.0,0.0,100.0,120,absolute_error,2,2.5,11
0.0,1.0,1.0,0.0,0.0,100.0,170,absolute_error,13,8.0,18
0.947565209650138,0.9714285714285714,0.0,106.44,-20.0,0.0,30,squared_error,11,6.75,1
0.9318080655212321,0.9714285714285714,0.0,104.67,-20.0,0.0,10,squared_error,1,6.75,5
0.9496127481527642,0.9714285714285714,0.0,106.67,-20.0,0.0,150,squared_error,12,1.5,1
0.9436481794712009,0.9714285714285714,0.0,106.0,-20.0,0.0,20,squared_error,16,2.25,3
0.9436481794712009,0.9714285714285714,0.0,106.0,-20.0,0.0,50,squared_error,4,4.5,7
0.9464079052790885,0.9714285714285714,0.0,106.31,-20.0,0.0,150,squared_error,14,5.5,18
0.9465859521054037,0.9714285714285714,0.0,106.33,-20.0,0.0,120,squared_error,1,4.75,3
0.0,1.0,1.0,0.0,0.0,100.0,140,absolute_error,8,6.25,14
0.9510371227632868,0.9714285714285714,0.0,106.83,-20.0,0.0,80,squared_error,16,9.25,20
0.0,1.0,1.0,0.0,0.0,100.0,160,absolute_error,1,7.0,9
0.0,1.0,1.0,0.0,0.0,100.0,50,absolute_error,9,2.0,5
0.0,1.0,1.0,0.0,0.0,100.0,110,absolute_error,4,2.5,18
0.9554882934211698,0.9714285714285714,0.0,107.33,-20.0,0.0,70,poisson,16,4.5,14
0.9453396243211964,0.9714285714285714,0.0,106.19,-20.0,0.0,180,poisson,12,1.25,11
0.0,1.0,1.0,0.0,0.0,100.0,10,absolute_error,5,8.5,19
0.9674174307842963,0.9714285714285714,0.0,108.67,-20.0,0.0,30,squared_error,20,3.75,19
0.9501468886317102,0.9714285714285714,0.0,106.73,-20.0,0.0,100,squared_error,6,3.75,1
0.0,1.0,1.0,0.0,0.0,100.0,100,absolute_error,13,3.25,13
0.9376836107896377,0.9714285714285714,0.0,105.33,-20.0,0.0,100,poisson,16,4.75,11
0.9407104068369981,0.9714285714285714,0.0,105.67,-20.0,0.0,20,squared_error,16,7.0,10
0.9463188818659307,0.9714285714285714,0.0,106.3,-20.0,0.0,180,poisson,18,8.75,3
0.9545090358764355,0.9714285714285714,0.0,107.22,-20.0,0.0,120,poisson,18,2.75,2
0.9485444671948723,0.9714285714285714,0.0,106.55,-20.0,0.0,170,poisson,14,10.0,2
0.0,1.0,1.0,0.0,0.0,100.0,60,absolute_error,17,9.0,5
0.9258434968396688,0.9714285714285714,0.0,104.0,-20.0,0.0,10,poisson,11,3.75,2
0.0,1.0,1.0,0.0,0.0,100.0,140,absolute_error,17,1.75,13
0.0,1.0,1.0,0.0,0.0,100.0,70,absolute_error,18,4.0,7
0.9364372830054304,0.9714285714285714,0.0,105.19,-20.0,0.0,90,poisson,10,2.0,7
0.9515712632422327,0.9714285714285714,0.0,106.89,-20.0,0.0,120,squared_error,3,2.0,1
0.9479213033027687,0.9714285714285714,0.0,106.48,-20.0,0.0,140,squared_error,15,0.25,15
0.9447164604290929,0.9714285714285714,0.0,106.12,-20.0,0.0,170,poisson,18,3.0,1
0.0,1.0,1.0,0.0,0.0,100.0,200,absolute_error,18,0.5,15
0.9561114573132734,0.9714285714285714,0.0,107.4,-20.0,0.0,190,poisson,4,6.5,17
0.9407104068369981,0.9714285714285714,0.0,105.67,-20.0,0.0,100,squared_error,18,7.5,19
0.9465859521054037,0.9714285714285714,0.0,106.33,-20.0,0.0,40,poisson,12,3.0,13
0.0,1.0,1.0,0.0,0.0,100.0,90,absolute_error,12,5.0,15
0.0,1.0,1.0,0.0,0.0,100.0,10,absolute_error,11,5.25,7
0.0,1.0,1.0,0.0,0.0,100.0,70,absolute_error,7,5.25,2
0.9713344609632334,0.9714285714285714,0.0,109.11,-20.0,0.0,30,squared_error,4,6.75,7
0.957535831923796,0.9714285714285714,0.0,107.56,-20.0,0.0,30,squared_error,3,5.25,5
0.9496127481527642,0.9714285714285714,0.0,106.67,-20.0,0.0,90,poisson,16,8.0,10
0.0,1.0,1.0,0.0,0.0,100.0,150,absolute_error,7,4.25,12
0.0,1.0,1.0,0.0,0.0,100.0,140,absolute_error,18,4.75,14
0.9440042731238316,0.9714285714285714,0.0,106.04,-20.0,0.0,160,squared_error,5,8.0,5
0.9554882934211698,0.9714285714285714,0.0,107.33,-20.0,0.0,40,squared_error,19,3.5,15
0.0,1.0,1.0,0.0,0.0,100.0,120,absolute_error,4,7.25,3
0.9531736846790706,0.9714285714285714,0.0,107.07,-20.0,0.0,100,poisson,20,3.0,6
0.0,1.0,1.0,0.0,0.0,100.0,130,absolute_error,17,8.0,14
0.0,1.0,1.0,0.0,0.0,100.0,160,absolute_error,4,2.5,5
0.9607406747974717,0.9714285714285714,0.0,107.92,-20.0,0.0,160,squared_error,13,2.75,15
0.9424908751001514,0.9714285714285714,0.0,105.87,-20.0,0.0,100,poisson,3,4.5,11
0.943915249710674,0.9714285714285714,0.0,106.03,-20.0,0.0,200,squared_error,12,0.75,16
0.947298139410665,0.9714285714285714,0.0,106.41,-20.0,0.0,180,squared_error,13,1.0,12
0.96536989228167,0.9714285714285714,0.0,108.44,-20.0,0.0,30,squared_error,9,9.75,6
0.9674174307842963,0.9714285714285714,0.0,108.67,-20.0,0.0,40,poisson,6,2.5,16
0.9457847413869848,0.9714285714285714,0.0,106.24,-20.0,0.0,140,squared_error,6,7.0,3
0.952550520786967,0.9714285714285714,0.0,107.0,-20.0,0.0,60,poisson,2,6.0,12
0.0,1.0,1.0,0.0,0.0,100.0,80,absolute_error,3,8.5,12
0.9544200124632778,0.9714285714285714,0.0,107.21,-20.0,0.0,160,squared_error,18,5.75,10
0.0,1.0,1.0,0.0,0.0,100.0,120,absolute_error,19,2.5,17
0.0,1.0,1.0,0.0,0.0,100.0,180,absolute_error,10,1.5,9
0.9462298584527732,0.9714285714285714,0.0,106.29,-20.0,0.0,140,squared_error,6,1.25,5
0.9460518116264577,0.9714285714285714,0.0,106.27,-20.0,0.0,150,squared_error,13,6.25,5
0.0,1.0,1.0,0.0,0.0,100.0,110,absolute_error,12,4.75,17
0.0,1.0,1.0,0.0,0.0,100.0,130,absolute_error,9,9.75,8
0.9554882934211698,0.9714285714285714,0.0,107.33,-20.0,0.0,190,poisson,11,7.25,4
0.0,1.0,1.0,0.0,0.0,100.0,40,absolute_error,7,6.25,2
0.0,1.0,1.0,0.0,0.0,100.0,30,absolute_error,20,4.5,20
0.0,1.0,1.0,0.0,0.0,100.0,30,absolute_error,13,9.5,13
0.9540639188106472,0.9714285714285714,0.0,107.17,-20.0,0.0,80,poisson,20,6.25,5
0.0,1.0,1.0,0.0,0.0,100.0,110,absolute_error,10,4.5,15
0.9554882934211698,0.9714285714285714,0.0,107.33,-20.0,0.0,20,poisson,13,0.0,2
0.9510371227632868,0.9714285714285714,0.0,106.83,-20.0,0.0,40,squared_error,5,4.75,19
0.0,1.0,1.0,0.0,0.0,100.0,20,absolute_error,5,3.0,9
0.9501468886317102,0.9714285714285714,0.0,106.73,-20.0,0.0,100,squared_error,16,7.25,6
0.9340336508501736,0.9714285714285714,0.0,104.92,-20.0,0.0,80,squared_error,2,4.5,15
0.9436481794712009,0.9714285714285714,0.0,106.0,-20.0,0.0,10,squared_error,14,1.25,18
0.9436481794712009,0.9714285714285714,0.0,106.0,-20.0,0.0,50,squared_error,1,2.0,14
0.9407104068369981,0.9714285714285714,0.0,105.67,-20.0,0.0,60,squared_error,16,0.0,20
0.9460518116264577,0.9714285714285714,0.0,106.27,-20.0,0.0,150,poisson,20,1.75,5
0.9577138787501113,0.9714285714285714,0.0,107.58,-20.0,0.0,110,squared_error,9,1.5,4
0.922905724205466,0.9714285714285714,0.0,103.67,-20.0,0.0,20,squared_error,9,8.25,18
0.0,1.0,1.0,0.0,0.0,100.0,10,absolute_error,5,7.5,18
0.9485444671948723,0.9714285714285714,0.0,106.55,-20.0,0.0,170,squared_error,20,9.25,13
0.0,1.0,1.0,0.0,0.0,100.0,110,absolute_error,11,5.25,20
0.9436481794712009,0.9714285714285714,0.0,106.0,-20.0,0.0,130,poisson,15,9.25,11
0.9578919255764266,0.9714285714285714,0.0,107.6,-20.0,0.0,50,poisson,2,9.75,5
0.9674174307842963,0.9714285714285714,0.0,108.67,-20.0,0.0,10,squared_error,10,6.75,2
0.9496127481527642,0.9714285714285714,0.0,106.67,-20.0,0.0,30,squared_error,3,1.25,8
0.9429359921659397,0.9714285714285714,0.0,105.92,-20.0,0.0,170,squared_error,13,0.0,7
0.9547761061159085,0.9714285714285714,0.0,107.25,-20.0,0.0,170,poisson,8,3.5,15
0.956734621205377,0.9714285714285714,0.0,107.47,-20.0,0.0,150,poisson,12,7.75,9
0.0,1.0,1.0,0.0,0.0,100.0,150,absolute_error,4,1.25,2
0.0,1.0,1.0,0.0,0.0,100.0,90,absolute_error,18,5.5,5
0.947031069171192,0.9714285714285714,0.0,106.38,-20.0,0.0,140,poisson,2,8.75,17
0.0,1.0,1.0,0.0,0.0,100.0,50,absolute_error,15,0.0,11
0.9490786076738182,0.9714285714285714,0.0,106.61,-20.0,0.0,110,poisson,2,8.75,18
0.9554882934211698,0.9714285714285714,0.0,107.33,-20.0,0.0,160,poisson,12,8.5,3
0.948099350129084,0.9714285714285714,0.0,106.5,-20.0,0.0,80,squared_error,4,2.5,13
0.0,1.0,1.0,0.0,0.0,100.0,120,absolute_error,12,7.5,13
0.9432030624054126,0.9714285714285714,0.0,105.95,-20.0,0.0,130,poisson,15,9.0,15
0.0,1.0,1.0,0.0,0.0,100.0,30,absolute_error,10,4.75,8
0.948900560847503,0.9714285714285714,0.0,106.59,-20.0,0.0,90,poisson,10,7.75,15
0.9500578652185525,0.9714285714285714,0.0,106.72,-20.0,0.0,130,squared_error,4,6.0,16
0.9453396243211964,0.9714285714285714,0.0,106.19,-20.0,0.0,70,poisson,12,4.5,15
0.9585150894685303,0.9714285714285714,0.0,107.67,-20.0,0.0,20,squared_error,13,3.75,10
0.957535831923796,0.9714285714285714,0.0,107.56,-20.0,0.0,30,squared_error,4,2.5,14
0.9382177512685836,0.9714285714285714,0.0,105.39,-20.0,0.0,110,squared_error,6,1.25,11
0.9505920056974985,0.9714285714285714,0.0,106.78,-20.0,0.0,170,squared_error,1,3.5,13
0.9432920858185703,0.9714285714285714,0.0,105.96,-20.0,0.0,150,squared_error,10,8.5,18
0.9449835306685659,0.9714285714285714,0.0,106.15,-20.0,0.0,90,squared_error,3,6.75,9
0.0,1.0,1.0,0.0,0.0,100.0,140,absolute_error,6,1.5,4
0.9492566545001335,0.9714285714285714,0.0,106.63,-20.0,0.0,200,poisson,6,9.25,2
0.953351731505386,0.9714285714285714,0.0,107.09,-20.0,0.0,110,poisson,19,0.5,15
0.9491676310869759,0.9714285714285714,0.0,106.62,-20.0,0.0,140,poisson,15,6.0,20
0.9511261461764444,0.9714285714285714,0.0,106.84,-20.0,0.0,190,squared_error,17,7.25,15
0.0,1.0,1.0,0.0,0.0,100.0,100,absolute_error,13,7.0,15
0.9385738449212143,0.9714285714285714,0.0,105.43,-20.0,0.0,70,poisson,15,4.25,3
0.0,1.0,1.0,0.0,0.0,100.0,120,absolute_error,16,4.75,19
0.0,1.0,1.0,0.0,0.0,100.0,130,absolute_error,14,9.75,10
0.9441823199501469,0.9714285714285714,0.0,106.06,-20.0,0.0,120,poisson,19,0.25,10
0.9535297783317013,0.9714285714285714,0.0,107.11,-20.0,0.0,150,squared_error,10,4.5,2
0.9432030624054126,0.9714285714285714,0.0,105.95,-20.0,0.0,130,poisson,4,2.0,7
0.0,1.0,1.0,0.0,0.0,100.0,30,absolute_error,20,0.25,9
0.9496127481527642,0.9714285714285714,0.0,106.67,-20.0,0.0,20,poisson,3,1.0,17
0.9594943470132645,0.9714285714285714,0.0,107.78,-20.0,0.0,30,squared_error,15,4.0,12
0.9535297783317013,0.9714285714285714,0.0,107.11,-20.0,0.0,60,poisson,15,5.25,17
0.9496127481527642,0.9714285714285714,0.0,106.67,-20.0,0.0,40,poisson,1,7.0,17
0.9521944271343363,0.9714285714285714,0.0,106.96,-20.0,0.0,180,poisson,8,4.25,20
0.0,1.0,1.0,0.0,0.0,100.0,120,absolute_error,20,9.75,2
0.952550520786967,0.9714285714285714,0.0,107.0,-20.0,0.0,140,poisson,8,1.25,9
0.0,1.0,1.0,0.0,0.0,100.0,50,absolute_error,20,4.25,2
0.9521944271343363,0.9714285714285714,0.0,106.96,-20.0,0.0,90,poisson,6,7.75,2
0.0,1.0,1.0,0.0,0.0,100.0,70,absolute_error,18,7.25,4
0.9496127481527642,0.9714285714285714,0.0,106.67,-20.0,0.0,60,poisson,20,7.25,2
0.9318080655212321,0.9714285714285714,0.0,104.67,-20.0,0.0,20,squared_error,2,9.75,10
0.0,1.0,1.0,0.0,0.0,100.0,120,absolute_error,11,7.0,5
0.9551321997685392,0.9714285714285714,0.0,107.29,-20.0,0.0,160,squared_error,6,1.75,13
0.952550520786967,0.9714285714285714,0.0,107.0,-20.0,0.0,60,squared_error,19,7.0,14
0.0,1.0,1.0,0.0,0.0,100.0,100,absolute_error,9,2.75,19
0.9513932164159175,0.9714285714285714,0.0,106.87,-20.0,0.0,130,poisson,20,6.0,19
0.955933410486958,0.9714285714285714,0.0,107.38,-20.0,0.0,130,squared_error,19,9.25,19
0.9412445473159441,0.9714285714285714,0.0,105.73,-20.0,0.0,100,squared_error,13,4.0,18
0.9535297783317013,0.9714285714285714,0.0,107.11,-20.0,0.0,180,squared_error,4,3.0,3
0.9486334906080299,0.9714285714285714,0.0,106.56,-20.0,0.0,120,poisson,18,2.5,5
0.9460518116264577,0.9714285714285714,0.0,106.27,-20.0,0.0,170,squared_error,17,7.0,13
0.0,1.0,1.0,0.0,0.0,100.0,190,absolute_error,19,6.0,5
0.9479213033027687,0.9714285714285714,0.0,106.48,-20.0,0.0,180,squared_error,2,8.0,9
0.0,1.0,1.0,0.0,0.0,100.0,120,absolute_error,17,5.75,11
0.0,1.0,1.0,0.0,0.0,100.0,120,absolute_error,6,9.25,6
0.9465859521054037,0.9714285714285714,0.0,106.33,-20.0,0.0,200,squared_error,15,6.25,15
0.0,0.9989857142857143,0.8333333333333335,0.0,-0.71,83.33333333333334,140,squared_error,1,0.0,17
0.9554882934211698,0.9714285714285714,0.0,107.33,-20.0,0.0,100,poisson,16,8.5,10
0.9535297783317013,0.9714285714285714,0.0,107.11,-20.0,0.0,90,poisson,20,9.75,6
0.952550520786967,0.9714285714285714,0.0,107.0,-20.0,0.0,60,poisson,11,8.25,10
0.9496127481527642,0.9714285714285714,0.0,106.67,-20.0,0.0,70,squared_error,6,9.75,13
