N_MRE,N_ACC,N_PRED40,MRE,ACC,PRED40,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.5054093331180364,0.61462187361255,0.5,168.64,-8.86,26.666666666666668,40,squared_error,3,2.75,10
0.48821249798159205,0.7922154802427114,0.16666666666666669,164.38,3.14,13.333333333333334,190,squared_error,18,4.25,6
0.410059744873244,0.47091904691431113,0.6666666666666665,145.02,-18.57,33.33333333333333,130,squared_error,1,0.75,15
0.4866381398352979,0.792511469587095,0.16666666666666669,163.99,3.16,13.333333333333334,170,squared_error,17,4.25,13
0.3716292588406265,0.8219624093532634,0.3333333333333333,135.5,5.15,20.0,180,absolute_error,17,6.75,14
0.5069433231067334,0.7882196240935326,0.16666666666666669,169.02,2.87,13.333333333333334,200,squared_error,19,4.25,1
0.4974568060713708,0.5159094272606186,0.5,166.67,-15.53,26.666666666666668,130,squared_error,3,2.5,17
0.5108994025512675,0.7472250998964038,0.16666666666666669,170.0,0.1,13.333333333333334,30,poisson,6,9.25,10
0.291458097852414,0.8012431552464112,0.3333333333333333,115.64,3.75,20.0,190,absolute_error,8,8.25,2
0.4633053447440659,0.6618321740417346,0.3333333333333333,158.21,-5.67,20.0,90,squared_error,8,5.5,4
0.5170353625060552,0.7800799171229836,0.16666666666666669,171.52,2.32,13.333333333333334,80,squared_error,13,6.0,17
0.6251412885515905,0.499334023975137,0.16666666666666669,198.3,-16.65,13.333333333333334,10,poisson,1,5.5,9
0.46415307605360884,0.6794435400325588,0.16666666666666669,158.42,-4.48,13.333333333333334,190,squared_error,9,3.5,5
0.4425561117390602,0.48024271126239465,0.3333333333333333,153.07,-17.94,20.0,40,squared_error,1,0.25,19
0.5586549329888584,0.7353855261210597,0.16666666666666669,181.83,-0.7,13.333333333333334,120,poisson,5,6.5,10
0.5654771516227999,0.6677519609294067,0.16666666666666669,183.52,-5.27,13.333333333333334,150,poisson,2,6.25,9
0.48219764249959624,0.7935474322924375,0.16666666666666669,162.89,3.23,13.333333333333334,180,poisson,19,0.5,6
0.5159454222509284,0.6997188101228357,0.16666666666666669,171.25,-3.11,13.333333333333334,190,squared_error,10,3.75,2
0.4842160503794606,0.4022495190173154,0.3333333333333333,163.39,-23.21,20.0,160,squared_error,1,4.5,8
0.5756902954949136,0.7183661388190026,0.16666666666666669,186.05,-1.85,13.333333333333334,180,poisson,10,1.25,10
0.2911351525916357,0.8258102708302502,0.3333333333333333,115.56,5.41,20.0,40,absolute_error,5,9.5,16
0.6075811399967704,0.4892703862660945,0.0,193.95,-17.33,6.666666666666667,190,poisson,1,2.75,14
0.47388180203455516,0.7083025011099601,0.3333333333333333,160.83,-2.53,20.0,200,squared_error,9,5.0,5
0.5186500888099466,0.7371614621873613,0.16666666666666669,171.92,-0.58,13.333333333333334,140,poisson,5,6.0,3
0.4921685774261263,0.7913275122095605,0.16666666666666669,165.36,3.08,13.333333333333334,60,squared_error,20,6.0,3
0.5077506862586791,0.6883232203640669,0.3333333333333333,169.22,-3.88,20.0,100,poisson,6,3.5,2
0.36315194574519616,0.8373538552612106,0.16666666666666669,133.4,6.19,13.333333333333334,110,absolute_error,12,3.5,11
0.5103746165025028,0.7874796507325738,0.16666666666666669,169.87,2.82,13.333333333333334,60,squared_error,17,1.5,18
0.4550702405942192,0.4914903063489715,0.5,156.17,-17.18,26.666666666666668,120,absolute_error,2,2.5,11
0.35584530922008717,0.8247743081249076,0.3333333333333333,131.59,5.34,20.0,170,absolute_error,13,8.0,18
0.5603100274503472,0.7199940802131124,0.16666666666666669,182.24,-1.74,13.333333333333334,30,squared_error,11,6.75,1
0.720773453899564,0.5361846973508955,0.5,221.99,-14.16,26.666666666666668,10,squared_error,1,6.75,5
0.5161068948813176,0.7528488974396922,0.16666666666666669,171.29,0.48,13.333333333333334,150,squared_error,12,1.5,1
0.4823187469723881,0.7935474322924375,0.16666666666666669,162.92,3.23,13.333333333333334,20,squared_error,16,2.25,3
0.4681495236557403,0.6591682699422822,0.5,159.41,-5.85,26.666666666666668,50,squared_error,4,4.5,7
0.5187711932827385,0.7852597306496967,0.16666666666666669,171.95,2.67,13.333333333333334,150,squared_error,14,5.5,18
0.4133699337962215,0.5086576883232204,0.3333333333333333,145.84,-16.02,20.0,120,squared_error,1,4.75,3
0.2254965283384466,0.8227023827142225,0.3333333333333333,99.3,5.2,20.0,140,absolute_error,8,6.25,14
0.4852656224769901,0.7928074589314785,0.16666666666666669,163.65,3.18,13.333333333333334,80,squared_error,16,9.25,20
0.35669304052963025,0.5918306940950127,0.5,131.8,-10.4,26.666666666666668,160,absolute_error,1,7.0,9
0.26751978039722263,0.7601006363770905,0.3333333333333333,109.71,0.97,20.0,50,absolute_error,9,2.0,5
0.33509607621508153,0.7538848601450349,0.5,126.45,0.55,26.666666666666668,110,absolute_error,4,2.5,18
0.46601001130308406,0.7972472990972326,0.16666666666666669,158.88,3.48,13.333333333333334,70,poisson,16,4.5,14
0.5056919102212175,0.7803759064673673,0.16666666666666669,168.71,2.34,13.333333333333334,180,poisson,12,1.25,11
0.16341030195381884,0.7006067781559865,0.6666666666666665,83.92,-3.05,33.33333333333333,10,absolute_error,5,8.5,19
0.48352979170030674,0.7932514429480539,0.16666666666666669,163.22,3.21,13.333333333333334,30,squared_error,20,3.75,19
0.379137736153722,0.7170341867692764,0.3333333333333333,137.36,-1.94,20.0,100,squared_error,6,3.75,1
0.35899402551267556,0.8229983720586059,0.3333333333333333,132.37,5.22,20.0,100,absolute_error,13,3.25,13
0.5156224769901501,0.7864436880272311,0.16666666666666669,171.17,2.75,13.333333333333334,100,poisson,16,4.75,11
0.49083642822541573,0.7916235015539441,0.16666666666666669,165.03,3.1,13.333333333333334,20,squared_error,16,7.0,10
0.4953172937187146,0.7907355335207933,0.16666666666666669,166.14,3.04,13.333333333333334,180,poisson,18,8.75,3
0.46629258840626503,0.7970993044250407,0.16666666666666669,158.95,3.47,13.333333333333334,120,poisson,18,2.75,2
0.4911593734861941,0.7916235015539441,0.16666666666666669,165.11,3.1,13.333333333333334,170,poisson,14,10.0,2
0.3433715485225254,0.8302501109960042,0.3333333333333333,128.5,5.71,20.0,60,absolute_error,17,9.0,5
0.5523575004036816,0.712890335947906,0.16666666666666669,180.27,-2.22,13.333333333333334,10,poisson,11,3.75,2
0.37118520910705627,0.8221104040254551,0.3333333333333333,135.39,5.16,20.0,140,absolute_error,17,1.75,13
0.36730986597771675,0.8232943614029896,0.3333333333333333,134.43,5.24,20.0,70,absolute_error,18,4.0,7
0.5925641853705796,0.7117063785703716,0.16666666666666669,190.23,-2.3,13.333333333333334,90,poisson,10,2.0,7
0.5366542870983367,0.6445167973952938,0.3333333333333333,176.38,-6.84,20.0,120,squared_error,3,2.0,1
0.509002099144195,0.788663608110108,0.16666666666666669,169.53,2.9,13.333333333333334,140,squared_error,15,0.25,15
0.4940658808331988,0.7908835281929851,0.16666666666666669,165.83,3.05,13.333333333333334,170,poisson,18,3.0,1
0.3620620054900694,0.8247743081249076,0.3333333333333333,133.13,5.34,20.0,200,absolute_error,18,0.5,15
0.5467059583400613,0.7300577179221549,0.16666666666666669,178.87,-1.06,13.333333333333334,190,poisson,4,6.5,17
0.4930970450508638,0.7911795175373687,0.16666666666666669,165.59,3.07,13.333333333333334,100,squared_error,18,7.5,19
0.5014936218310996,0.788663608110108,0.16666666666666669,167.67,2.9,13.333333333333334,40,poisson,12,3.0,13
0.3823268206039076,0.8040550540180554,0.16666666666666669,138.15,3.94,13.333333333333334,90,absolute_error,12,5.0,15
0.43767156466978846,0.7285777712002369,0.16666666666666669,151.86,-1.16,13.333333333333334,10,absolute_error,11,5.25,7
0.3340868722751493,0.7103744265206453,0.3333333333333333,126.2,-2.39,20.0,70,absolute_error,7,5.25,2
0.4254400129178104,0.6498446055941987,0.5,148.83,-6.48,26.666666666666668,30,squared_error,4,6.75,7
0.47154044889391244,0.5876868432736422,0.5,160.25,-10.68,26.666666666666668,30,squared_error,3,5.25,5
0.4989907960600678,0.7898475654876425,0.16666666666666669,167.05,2.98,13.333333333333334,90,poisson,16,8.0,10
0.2644921685774261,0.7756400769572297,0.3333333333333333,108.96,2.02,20.0,150,absolute_error,7,4.25,12
0.3727595672533505,0.8216664200088798,0.3333333333333333,135.78,5.13,20.0,140,absolute_error,18,4.75,14
0.49660907476182786,0.6763356519165311,0.5,166.46,-4.69,26.666666666666668,160,squared_error,5,8.0,5
0.5000403681575972,0.7896995708154507,0.16666666666666669,167.31,2.97,13.333333333333334,40,squared_error,19,3.5,15
0.36181979654448565,0.712890335947906,0.3333333333333333,133.07,-2.22,20.0,120,absolute_error,4,7.25,3
