N_MRE,N_ACC,N_PRED40,MRE,ACC,PRED40,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.5856669677807891,0.7300034928396787,0.0,247.8,-2.36,0.0,40,squared_error,3,2.75,10
0.714619090635351,0.659448131330772,1.0,264.93,-4.38,11.11111111111111,190,squared_error,18,4.25,6
0.5048931044866005,0.561648620328327,0.0,237.07,-7.18,0.0,130,squared_error,1,0.75,15
0.6836043360433606,0.6632902549772965,1.0,260.81,-4.27,11.11111111111111,170,squared_error,17,4.25,13
0.48547124360132504,0.6926301082780301,1.0,234.49,-3.43,11.11111111111111,180,absolute_error,17,6.75,14
0.7210930442637763,0.6584002794271743,1.0,265.79,-4.41,11.11111111111111,200,squared_error,19,4.25,1
0.48471845829569404,0.78239608801956,0.0,234.39,-0.86,0.0,130,squared_error,3,2.5,17
0.6767539897621198,0.6643381068808942,1.0,259.9,-4.24,11.11111111111111,30,poisson,6,9.25,10
0.5164859981933154,0.6877401327279078,1.0,238.61,-3.57,11.11111111111111,190,absolute_error,8,8.25,2
0.6237579042457093,0.7170799860286413,0.0,252.86,-2.73,0.0,90,squared_error,8,5.5,4
0.714619090635351,0.659448131330772,1.0,264.93,-4.38,11.11111111111111,80,squared_error,13,6.0,17
0.7511291779584461,0.6545581557806497,0.0,269.78,-4.52,0.0,10,poisson,1,5.5,9
0.7165763324299911,0.6744673419490046,0.0,265.19,-3.95,0.0,190,squared_error,9,3.5,5
0.3566696778078892,0.6255675864477821,0.0,217.38,-5.35,0.0,40,squared_error,1,0.25,19
0.7408912978018671,0.6580509954593085,0.0,268.42,-4.42,0.0,120,poisson,5,6.5,10
0.7006925624811804,0.6419839329374782,1.0,263.08,-4.88,11.11111111111111,150,poisson,2,6.25,9
0.7171785606744956,0.659098847362906,1.0,265.27,-4.39,11.11111111111111,180,poisson,19,0.5,6
0.7441282746160798,0.6556060076842474,1.0,268.85,-4.49,11.11111111111111,190,squared_error,10,3.75,2
0.3818127070159591,0.5857492141110724,0.0,220.72,-6.49,0.0,160,squared_error,1,4.5,8
0.7416440831074977,0.6559552916521132,1.0,268.52,-4.48,11.11111111111111,180,poisson,10,1.25,10
0.5252183077386331,0.7422284317149842,1.0,239.77,-2.01,11.11111111111111,40,absolute_error,5,9.5,16
0.5057964468533575,0.6234718826405868,1.0,237.19,-5.41,11.11111111111111,190,poisson,1,2.75,14
0.7447305028605844,0.6604959832343696,0.0,268.93,-4.35,0.0,200,squared_error,9,5.0,5
0.737127371273713,0.6542088718127838,0.0,267.92,-4.53,0.0,140,poisson,5,6.0,3
0.7400632339656732,0.6559552916521132,1.0,268.31,-4.48,11.11111111111111,60,squared_error,20,6.0,3
0.6485245408009636,0.6409360810338806,1.0,256.15,-4.91,11.11111111111111,100,poisson,6,3.5,2
0.5027100271002711,0.6898358365351029,1.0,236.78,-3.51,11.11111111111111,110,absolute_error,12,3.5,11
0.7331376091538694,0.6570031435557108,1.0,267.39,-4.45,11.11111111111111,60,squared_error,17,1.5,18
0.42502258355916905,0.6315054139015019,0.0,226.46,-5.18,0.0,120,absolute_error,2,2.5,11
0.5108401084010842,0.6887879846315055,1.0,237.86,-3.54,11.11111111111111,170,absolute_error,13,8.0,18
0.7358476362541404,0.6566538595878448,1.0,267.75,-4.46,11.11111111111111,30,squared_error,11,6.75,1
0.32279433905450167,0.7715682850157178,0.0,212.88,-1.17,0.0,10,squared_error,1,6.75,5
0.726287262872629,0.6577017114914425,1.0,266.48,-4.43,11.11111111111111,150,squared_error,12,1.5,1
0.8070611261668172,0.6475724764233322,0.0,277.21,-4.72,0.0,20,squared_error,16,2.25,3
0.2680668473351402,0.8952148096402375,0.0,205.61,2.37,0.0,50,squared_error,4,4.5,7
0.714543812104788,0.659448131330772,1.0,264.92,-4.38,11.11111111111111,150,squared_error,14,5.5,18
0.31767539897621194,0.4289207125392944,0.0,212.2,-10.98,0.0,120,squared_error,1,4.75,3
0.43307738632941895,0.7013622074746769,1.0,227.53,-3.18,11.11111111111111,140,absolute_error,8,6.25,14
0.7476663655525445,0.6549074397485155,0.0,269.32,-4.51,0.0,80,squared_error,16,9.25,20
0.4043209876543211,0.6489696122947957,1.0,223.71,-4.68,11.11111111111111,160,absolute_error,1,7.0,9
0.4906654622101778,0.6919315403422983,1.0,235.18,-3.45,11.11111111111111,50,absolute_error,9,2.0,5
0.49939777175549543,0.7174292699965071,1.0,236.34,-2.72,11.11111111111111,110,absolute_error,4,2.5,18
0.7692713038241494,0.6524624519734543,0.0,272.19,-4.58,0.0,70,poisson,16,4.5,14
0.8090183679614578,0.6475724764233322,0.0,277.47,-4.72,0.0,180,poisson,12,1.25,11
0.38324299909665765,0.7104435906391897,1.0,220.91,-2.92,11.11111111111111,10,absolute_error,5,8.5,19
0.727341162300512,0.6577017114914425,1.0,266.62,-4.43,11.11111111111111,30,squared_error,20,3.75,19
0.20814513700692572,0.7981138665735242,0.0,197.65,-0.41,0.0,100,squared_error,6,3.75,1
0.46672688949111724,0.6957736639888229,1.0,232.0,-3.34,11.11111111111111,100,absolute_error,13,3.25,13
0.7348690153568204,0.6566538595878448,1.0,267.62,-4.46,11.11111111111111,100,poisson,16,4.75,11
0.8118036735922914,0.6472231924554662,0.0,277.84,-4.73,0.0,20,squared_error,16,7.0,10
0.7311803673592292,0.6570031435557108,1.0,267.13,-4.45,11.11111111111111,180,poisson,18,8.75,3
0.7665612767238784,0.6528117359413202,0.0,271.83,-4.57,0.0,120,poisson,18,2.75,2
0.704607046070461,0.6604959832343696,1.0,263.6,-4.35,11.11111111111111,170,poisson,14,10.0,2
0.4704908160192714,0.6950750960530911,1.0,232.5,-3.36,11.11111111111111,60,absolute_error,17,9.0,5
0.8209123757904249,0.6461753405518686,0.0,279.05,-4.76,0.0,10,poisson,11,3.75,2
0.46612466124661245,0.6957736639888229,1.0,231.92,-3.34,11.11111111111111,140,absolute_error,17,1.75,13
0.5191207467630233,0.6873908487600419,1.0,238.96,-3.58,11.11111111111111,70,absolute_error,18,4.0,7
0.6979072568503463,0.6615438351379671,1.0,262.71,-4.32,11.11111111111111,90,poisson,10,2.0,7
0.37616681722372786,0.7555012224938875,0.0,219.97,-1.63,0.0,120,squared_error,3,2.0,1
0.7190605239385727,0.6587495633950401,1.0,265.52,-4.4,11.11111111111111,140,squared_error,15,0.25,15
0.738105992171033,0.6563045756199791,1.0,268.05,-4.47,11.11111111111111,170,poisson,18,3.0,1
0.4838151159289372,0.692979392245896,1.0,234.27,-3.42,11.11111111111111,200,absolute_error,18,0.5,15
0.6960252935862692,0.6433810688089416,1.0,262.46,-4.84,11.11111111111111,190,poisson,4,6.5,17
0.6957994579945801,0.661893119105833,1.0,262.43,-4.31,11.11111111111111,100,squared_error,18,7.5,19
0.7232008431195424,0.6580509954593085,1.0,266.07,-4.42,11.11111111111111,40,poisson,12,3.0,13
0.48818127070159595,0.6922808243101641,1.0,234.85,-3.44,11.11111111111111,90,absolute_error,12,5.0,15
0.5063986750978623,0.6894865525672371,1.0,237.27,-3.52,11.11111111111111,10,absolute_error,11,5.25,7
0.37270400481782595,0.7579462102689487,1.0,219.51,-1.56,11.11111111111111,70,absolute_error,7,5.25,2
0.1825504366154773,0.6671323786238211,1.0,194.25,-4.16,11.11111111111111,30,squared_error,4,6.75,7
0.20061728395061737,0.8567935731749913,0.0,196.65,1.27,0.0,30,squared_error,3,5.25,5
0.7649051490514908,0.6528117359413202,0.0,271.61,-4.57,0.0,90,poisson,16,8.0,10
0.3708973200843121,0.7635347537548027,1.0,219.27,-1.4,11.11111111111111,150,absolute_error,7,4.25,12
0.508130081300813,0.6891372685993712,1.0,237.5,-3.53,11.11111111111111,140,absolute_error,18,4.75,14
0.3108250526949714,0.8410757946210269,0.0,211.29,0.82,0.0,160,squared_error,5,8.0,5
0.7440529960855163,0.6556060076842474,1.0,268.84,-4.49,11.11111111111111,40,squared_error,19,3.5,15
0.4682324601023788,0.714984282221446,1.0,232.2,-2.79,11.11111111111111,120,absolute_error,4,7.25,3
0.7514302920806987,0.6545581557806497,0.0,269.82,-4.52,0.0,100,poisson,20,3.0,6
0.45505871725383923,0.6978693677960182,1.0,230.45,-3.28,11.11111111111111,130,absolute_error,17,8.0,14
0.424119241192412,0.7013622074746769,1.0,226.34,-3.18,11.11111111111111,160,absolute_error,4,2.5,5
0.7442035531466428,0.6556060076842474,1.0,268.86,-4.49,11.11111111111111,160,squared_error,13,2.75,15
0.6566546221017768,0.6580509954593085,1.0,257.23,-4.42,11.11111111111111,100,poisson,3,4.5,11
0.7292231255645891,0.6573524275235766,1.0,266.87,-4.44,11.11111111111111,200,squared_error,12,0.75,16
0.7198885877747667,0.6587495633950401,1.0,265.63,-4.4,11.11111111111111,180,squared_error,13,1.0,12
0.6317374284853959,0.6804051694027243,1.0,253.92,-3.78,11.11111111111111,30,squared_error,9,9.75,6
0.7707768744354111,0.6185819070904646,0.0,272.39,-5.55,0.0,40,poisson,6,2.5,16
0.3521529659741043,0.8620328326929793,0.0,216.78,1.42,0.0,140,squared_error,6,7.0,3
0.6764528756398678,0.6643381068808942,1.0,259.86,-4.24,11.11111111111111,60,poisson,2,6.0,12
0.5168623908461307,0.6961229479566887,1.0,238.66,-3.33,11.11111111111111,80,absolute_error,3,8.5,12
