XN_MRE,XN_ACC,XN_PRED40,MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.9647509578544061,0.13751584283903673,0.49999999999999994,62.8,2.53,33.33333333333333,40,squared_error,3,2.75,10
0.8885057471264369,0.08111533586818756,0.49999999999999994,60.81,1.64,33.33333333333333,190,squared_error,18,4.25,6
0.2919540229885059,0.5937896070975919,0.7499999999999999,45.24,9.73,44.44444444444444,130,squared_error,1,0.75,15
0.8750957854406131,0.0741444866920152,0.49999999999999994,60.46,1.53,33.33333333333333,170,squared_error,17,4.25,13
0.6498084291187739,0.16539923954372623,0.49999999999999994,54.58,2.97,33.33333333333333,180,absolute_error,17,6.75,14
0.8804597701149426,0.07667934093789606,0.49999999999999994,60.6,1.57,33.33333333333333,200,squared_error,19,4.25,1
0.9337164750957856,0.15716096324461343,0.49999999999999994,61.99,2.84,33.33333333333333,130,squared_error,3,2.5,17
0.8670498084291188,0.07034220532319391,0.49999999999999994,60.25,1.47,33.33333333333333,30,poisson,6,9.25,10
0.5095785440613028,0.17807351077313052,0.49999999999999994,50.92,3.17,33.33333333333333,190,absolute_error,8,8.25,2
0.8601532567049809,0.06717363751584284,0.49999999999999994,60.07,1.42,33.33333333333333,90,squared_error,8,5.5,4
0.8632183908045977,0.06844106463878327,0.49999999999999994,60.15,1.44,33.33333333333333,80,squared_error,13,6.0,17
0.8452107279693487,0.059569074778200254,0.49999999999999994,59.68,1.3,33.33333333333333,10,poisson,1,5.5,9
0.8881226053639846,0.08048162230671736,0.49999999999999994,60.8,1.63,33.33333333333333,190,squared_error,9,3.5,5
0.49348659003831424,0.7338403041825095,0.7499999999999999,50.5,11.94,44.44444444444444,40,squared_error,1,0.25,19
0.8862068965517241,0.07984790874524715,0.49999999999999994,60.75,1.62,33.33333333333333,120,poisson,5,6.5,10
0.8812260536398467,0.07731305449936629,0.49999999999999994,60.62,1.58,33.33333333333333,150,poisson,2,6.25,9
0.8858237547892721,0.07984790874524715,0.49999999999999994,60.74,1.62,33.33333333333333,180,poisson,19,0.5,6
0.8632183908045977,0.06844106463878327,0.49999999999999994,60.15,1.44,33.33333333333333,190,squared_error,10,3.75,2
0.9042145593869731,0.08871989860583016,0.49999999999999994,61.22,1.76,33.33333333333333,160,squared_error,1,4.5,8
0.8750957854406131,0.07477820025348543,0.49999999999999994,60.46,1.54,33.33333333333333,180,poisson,10,1.25,10
0.4022988505747126,0.18757921419518375,0.0,48.12,3.32,11.11111111111111,40,absolute_error,5,9.5,16
0.8865900383141763,0.07984790874524715,0.49999999999999994,60.76,1.62,33.33333333333333,190,poisson,1,2.75,14
0.8973180076628353,0.08491761723700886,0.49999999999999994,61.04,1.7,33.33333333333333,200,squared_error,9,5.0,5
0.8762452107279695,0.07477820025348543,0.49999999999999994,60.49,1.54,33.33333333333333,140,poisson,5,6.0,3
0.8689655172413793,0.07160963244613433,0.49999999999999994,60.3,1.49,33.33333333333333,60,squared_error,20,6.0,3
0.8636015325670497,0.06907477820025347,0.49999999999999994,60.16,1.45,33.33333333333333,100,poisson,6,3.5,2
0.5701149425287357,0.17237008871989862,0.49999999999999994,52.5,3.08,33.33333333333333,110,absolute_error,12,3.5,11
0.8697318007662835,0.07160963244613433,0.49999999999999994,60.32,1.49,33.33333333333333,60,squared_error,17,1.5,18
0.6578544061302682,0.1641318124207858,0.49999999999999994,54.79,2.95,33.33333333333333,120,absolute_error,2,2.5,11
0.7727969348659004,0.15335868187579213,0.49999999999999994,57.79,2.78,33.33333333333333,170,absolute_error,13,8.0,18
0.8325670498084292,0.053231939163498096,0.49999999999999994,59.35,1.2,33.33333333333333,30,squared_error,11,6.75,1
0.9283524904214561,0.10012674271229403,0.49999999999999994,61.85,1.94,33.33333333333333,10,squared_error,1,6.75,5
0.8938697318007665,0.08365019011406842,0.49999999999999994,60.95,1.68,33.33333333333333,150,squared_error,12,1.5,1
0.9578544061302682,0.11343472750316856,0.49999999999999994,62.62,2.15,33.33333333333333,20,squared_error,16,2.25,3
0.8436781609195403,0.058935361216730035,0.49999999999999994,59.64,1.29,33.33333333333333,50,squared_error,4,4.5,7
0.889272030651341,0.08111533586818756,0.49999999999999994,60.83,1.64,33.33333333333333,150,squared_error,14,5.5,18
0.8950191570881225,0.08428390367553866,0.49999999999999994,60.98,1.69,33.33333333333333,120,squared_error,1,4.75,3
0.5222222222222223,0.17743979721166034,0.49999999999999994,51.25,3.16,33.33333333333333,140,absolute_error,8,6.25,14
0.9107279693486591,0.09188846641318124,0.49999999999999994,61.39,1.81,33.33333333333333,80,squared_error,16,9.25,20
0.5762452107279693,0.17237008871989862,0.49999999999999994,52.66,3.08,33.33333333333333,160,absolute_error,1,7.0,9
0.6659003831417625,0.16349809885931557,0.49999999999999994,55.0,2.94,33.33333333333333,50,absolute_error,9,2.0,5
0.6659003831417625,0.16349809885931557,0.49999999999999994,55.0,2.94,33.33333333333333,110,absolute_error,4,2.5,18
0.8659003831417624,0.07034220532319391,0.49999999999999994,60.22,1.47,33.33333333333333,70,poisson,16,4.5,14
0.8911877394636016,0.082382762991128,0.49999999999999994,60.88,1.66,33.33333333333333,180,poisson,12,1.25,11
0.5701149425287357,0.17237008871989862,0.49999999999999994,52.5,3.08,33.33333333333333,10,absolute_error,5,8.5,19
0.8544061302681993,0.06463878326996197,0.49999999999999994,59.92,1.38,33.33333333333333,30,squared_error,20,3.75,19
0.8789272030651343,0.07604562737642587,0.49999999999999994,60.56,1.56,33.33333333333333,100,squared_error,6,3.75,1
0.8383141762452108,0.14702154626108999,0.49999999999999994,59.5,2.68,33.33333333333333,100,absolute_error,13,3.25,13
0.8873563218390805,0.08048162230671736,0.49999999999999994,60.78,1.63,33.33333333333333,100,poisson,16,4.75,11
0.8877394636015326,0.08048162230671736,0.49999999999999994,60.79,1.63,33.33333333333333,20,squared_error,16,7.0,10
0.8896551724137933,0.08174904942965779,0.49999999999999994,60.84,1.65,33.33333333333333,180,poisson,18,8.75,3
0.8808429118773947,0.07731305449936629,0.49999999999999994,60.61,1.58,33.33333333333333,120,poisson,18,2.75,2
0.8812260536398467,0.07731305449936629,0.49999999999999994,60.62,1.58,33.33333333333333,170,poisson,14,10.0,2
0.4582375478927203,0.18314321926489227,0.0,49.58,3.25,11.11111111111111,60,absolute_error,17,9.0,5
0.9390804597701151,0.10456273764258554,0.49999999999999994,62.13,2.01,33.33333333333333,10,poisson,11,3.75,2
0.41954022988505757,0.18631178707224333,0.0,48.57,3.3,11.11111111111111,140,absolute_error,17,1.75,13
0.35134099616858244,0.1920152091254753,0.0,46.79,3.39,11.11111111111111,70,absolute_error,18,4.0,7
0.881609195402299,0.07794676806083649,0.49999999999999994,60.63,1.59,33.33333333333333,90,poisson,10,2.0,7
0.9574712643678162,0.16159695817490494,0.49999999999999994,62.61,2.91,33.33333333333333,120,squared_error,3,2.0,1
0.881609195402299,0.07731305449936629,0.49999999999999994,60.63,1.58,33.33333333333333,140,squared_error,15,0.25,15
0.8678160919540232,0.07097591888466413,0.49999999999999994,60.27,1.48,33.33333333333333,170,poisson,18,3.0,1
0.8045977011494252,0.15019011406844107,0.49999999999999994,58.62,2.73,33.33333333333333,200,absolute_error,18,0.5,15
0.8770114942528735,0.07541191381495563,0.49999999999999994,60.51,1.55,33.33333333333333,190,poisson,4,6.5,17
0.8666666666666668,0.07034220532319391,0.49999999999999994,60.24,1.47,33.33333333333333,100,squared_error,18,7.5,19
0.8750957854406131,0.07477820025348543,0.49999999999999994,60.46,1.54,33.33333333333333,40,poisson,12,3.0,13
0.6659003831417625,0.16349809885931557,0.49999999999999994,55.0,2.94,33.33333333333333,90,absolute_error,12,5.0,15
0.9532567049808429,0.1356147021546261,0.49999999999999994,62.5,2.5,33.33333333333333,10,absolute_error,11,5.25,7
0.40574712643678174,0.18757921419518375,0.0,48.21,3.32,11.11111111111111,70,absolute_error,7,5.25,2
