N_MRE,N_ACC,N_PRED40,MRE,ACC,PRED40,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.8721732595477215,0.1882267441860465,0.0,127.66,2.41,0.0,40,squared_error,3,2.75,10
0.8539318166290906,0.18362403100775193,0.0,124.99,2.22,0.0,190,squared_error,18,4.25,6
0.8179954908792786,0.19743217054263565,0.0,119.73,2.79,0.0,130,squared_error,1,0.75,15
0.8724465395914464,0.1882267441860465,0.0,127.7,2.41,0.0,170,squared_error,17,4.25,13
0.0,0.1298449612403101,1.0,0.0,0.0,83.33333333333334,180,absolute_error,17,6.75,14
0.8686889389902303,0.1872577519379845,0.0,127.15,2.37,0.0,200,squared_error,19,4.25,1
0.8722415795586527,0.1882267441860465,0.0,127.67,2.41,0.0,130,squared_error,3,2.5,17
0.8807815809250529,0.19016472868217055,0.0,128.92,2.49,0.0,30,poisson,6,9.25,10
0.0,0.1298449612403101,1.0,0.0,0.0,83.33333333333334,190,absolute_error,8,8.25,2
0.8487394957983193,0.1824127906976744,0.0,124.23,2.17,0.0,90,squared_error,8,5.5,4
0.8658194985311197,0.18653100775193798,0.0,126.73,2.34,0.0,80,squared_error,13,6.0,17
0.8991596638655462,0.19452519379844962,0.0,131.61,2.67,0.0,10,poisson,1,5.5,9
0.8557081369133018,0.18410852713178294,0.0,125.25,2.24,0.0,190,squared_error,9,3.5,5
0.7299993167998906,0.24685077519379847,0.0,106.85,4.83,0.0,40,squared_error,1,0.25,19
0.88119150099064,0.19040697674418605,0.0,128.98,2.5,0.0,120,poisson,5,6.5,10
0.8524287763886041,0.18338178294573643,0.0,124.77,2.21,0.0,150,poisson,2,6.25,9
0.8683473389355741,0.1872577519379845,0.0,127.1,2.37,0.0,180,poisson,19,0.5,6
0.8639065382250462,0.18604651162790697,0.0,126.45,2.32,0.0,190,squared_error,10,3.75,2
0.880439980870397,0.19016472868217055,0.0,128.87,2.49,0.0,160,squared_error,1,4.5,8
0.851335656213705,0.18289728682170545,0.0,124.61,2.19,0.0,180,poisson,10,1.25,10
0.0,0.1298449612403101,1.0,0.0,0.0,83.33333333333334,40,absolute_error,5,9.5,16
0.867254218760675,0.187015503875969,0.0,126.94,2.36,0.0,190,poisson,1,2.75,14
0.8656828585092573,0.18653100775193798,0.0,126.71,2.34,0.0,200,squared_error,9,5.0,5
0.8590558174489308,0.18483527131782948,0.0,125.74,2.27,0.0,140,poisson,5,6.0,3
0.8360319737651158,0.17902131782945738,0.0,122.37,2.03,0.0,60,squared_error,20,6.0,3
0.8749060599849696,0.18871124031007755,0.0,128.06,2.43,0.0,100,poisson,6,3.5,2
0.0,0.1298449612403101,1.0,0.0,0.0,83.33333333333334,110,absolute_error,12,3.5,11
0.8639065382250462,0.18604651162790697,0.0,126.45,2.32,0.0,60,squared_error,17,1.5,18
0.0,0.1298449612403101,1.0,0.0,0.0,83.33333333333334,120,absolute_error,2,2.5,11
0.0,0.1298449612403101,1.0,0.0,0.0,83.33333333333334,170,absolute_error,13,8.0,18
0.8382182141149143,0.17950581395348836,0.0,122.69,2.05,0.0,30,squared_error,11,6.75,1
0.8022135683541709,0.1698158914728682,0.0,117.42,1.65,0.0,10,squared_error,1,6.75,5
0.8637698982031837,0.18604651162790697,0.0,126.43,2.32,0.0,150,squared_error,12,1.5,1
0.8584409373505499,0.18483527131782948,0.0,125.65,2.27,0.0,20,squared_error,16,2.25,3
0.9158980665436907,0.19815891472868216,0.0,134.06,2.82,0.0,50,squared_error,4,4.5,7
0.8639065382250462,0.18604651162790697,0.0,126.45,2.32,0.0,150,squared_error,14,5.5,18
0.8540001366400218,0.18362403100775193,0.0,125.0,2.22,0.0,120,squared_error,1,4.75,3
0.0,0.1298449612403101,1.0,0.0,0.0,83.33333333333334,140,absolute_error,8,6.25,14
0.8749060599849696,0.18871124031007755,0.0,128.06,2.43,0.0,80,squared_error,16,9.25,20
0.0,0.1298449612403101,1.0,0.0,0.0,83.33333333333334,160,absolute_error,1,7.0,9
0.0,0.1298449612403101,1.0,0.0,0.0,83.33333333333334,50,absolute_error,9,2.0,5
0.0,0.1298449612403101,1.0,0.0,0.0,83.33333333333334,110,absolute_error,4,2.5,18
0.8620618979299037,0.18580426356589147,0.0,126.18,2.31,0.0,70,poisson,16,4.5,14
0.8773655803784928,0.18943798449612403,0.0,128.42,2.46,0.0,180,poisson,12,1.25,11
0.0,0.1298449612403101,1.0,0.0,0.0,83.33333333333334,10,absolute_error,5,8.5,19
0.8602172576347612,0.18531976744186046,0.0,125.91,2.29,0.0,30,squared_error,20,3.75,19
0.8740862198537951,0.18871124031007755,0.0,127.94,2.43,0.0,100,squared_error,6,3.75,1
0.0,0.1298449612403101,1.0,0.0,0.0,83.33333333333334,100,absolute_error,13,3.25,13
0.8352804536448726,0.17877906976744187,0.0,122.26,2.02,0.0,100,poisson,16,4.75,11
0.8584409373505499,0.18483527131782948,0.0,125.65,2.27,0.0,20,squared_error,16,7.0,10
0.8640431782469085,0.18628875968992248,0.0,126.47,2.33,0.0,180,poisson,18,8.75,3
