N_MRE,N_ACC,N_PRED40,MRE,ACC,PRED40,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.5557441253263707,0.8230961259900762,0.09090909090909091,212.85,-47.32,8.333333333333332,40,squared_error,3,2.75,10
0.5701566579634465,0.9385767559404568,0.09090909090909091,218.37,-9.85,8.333333333333332,190,squared_error,18,4.25,6
0.7074934725848565,0.7584984744352329,0.0,270.97,-68.28,0.0,130,squared_error,1,0.75,15
0.5518798955613577,0.9384226584892287,0.09090909090909091,211.37,-9.9,8.333333333333332,170,squared_error,17,4.25,13
0.2741514360313316,0.9583012296976609,0.0,105.0,-3.45,0.0,180,absolute_error,17,6.75,14
0.5653263707571802,0.9385459364502111,0.09090909090909091,216.52,-9.86,8.333333333333332,200,squared_error,19,4.25,1
0.6488250652741514,0.8494467901500911,0.09090909090909091,248.5,-38.77,8.333333333333332,130,squared_error,3,2.5,17
0.5727154046997389,0.9386075754307025,0.09090909090909091,219.35,-9.84,8.333333333333332,30,poisson,6,9.25,10
0.2762140992167102,0.9571917280488181,0.0,105.79,-3.81,0.0,190,absolute_error,8,8.25,2
0.6047780678851175,0.9276666563935033,0.09090909090909091,231.63,-13.39,8.333333333333332,90,squared_error,8,5.5,4
0.5766318537859008,0.9386383949209481,0.09090909090909091,220.85,-9.83,8.333333333333332,80,squared_error,13,6.0,17
0.4994516971279373,0.9383918389989829,0.09090909090909091,191.29,-9.91,8.333333333333332,10,poisson,1,5.5,9
0.5614621409921671,0.9357105433476132,0.09090909090909091,215.04,-10.78,8.333333333333332,190,squared_error,9,3.5,5
0.6558746736292428,0.8079329367892255,0.09090909090909091,251.2,-52.24,8.333333333333332,40,squared_error,1,0.25,19
0.5400783289817233,0.9382993805282461,0.09090909090909091,206.85,-9.94,8.333333333333332,120,poisson,5,6.5,10
0.5672323759791122,0.9385459364502111,0.09090909090909091,217.25,-9.86,8.333333333333332,150,poisson,2,6.25,9
0.5569973890339426,0.93848429746972,0.09090909090909091,213.33,-9.88,8.333333333333332,180,poisson,19,0.5,6
0.5444125326370757,0.9383610195087373,0.09090909090909091,208.51,-9.92,8.333333333333332,190,squared_error,10,3.75,2
0.5355613577023499,0.8753043424661756,0.09090909090909091,205.12,-30.38,8.333333333333332,160,squared_error,1,4.5,8
0.5467624020887728,0.9383918389989829,0.09090909090909091,209.41,-9.91,8.333333333333332,180,poisson,10,1.25,10
0.28067885117493474,0.9551268222023608,0.0,107.5,-4.48,0.0,40,absolute_error,5,9.5,16
0.5644386422976502,0.9385459364502111,0.09090909090909091,216.18,-9.86,8.333333333333332,190,poisson,1,2.75,14
0.5581462140992167,0.9363269331525258,0.09090909090909091,213.77,-10.58,8.333333333333332,200,squared_error,9,5.0,5
0.5524020887728459,0.9384226584892287,0.09090909090909091,211.57,-9.9,8.333333333333332,140,poisson,5,6.0,3
0.5735770234986945,0.9386075754307025,0.09090909090909091,219.68,-9.84,8.333333333333332,60,squared_error,20,6.0,3
0.563289817232376,0.9385151169599655,0.09090909090909091,215.74,-9.87,8.333333333333332,100,poisson,6,3.5,2
0.28007832898172325,0.955373378124326,0.0,107.27,-4.4,0.0,110,absolute_error,12,3.5,11
0.5356657963446475,0.9382685610380005,0.09090909090909091,205.16,-9.95,8.333333333333332,60,squared_error,17,1.5,18
0.27631853785900784,0.9571300890683269,0.0,105.83,-3.83,0.0,120,absolute_error,2,2.5,11
0.2795300261096606,0.955619934046291,0.0,107.06,-4.32,0.0,170,absolute_error,13,8.0,18
0.5396083550913838,0.9382993805282461,0.09090909090909091,206.67,-9.94,8.333333333333332,30,squared_error,11,6.75,1
0.505691906005222,0.7910746756248652,0.09090909090909091,193.68,-57.71,8.333333333333332,10,squared_error,1,6.75,5
0.5459007832898173,0.9372206983696489,0.09090909090909091,209.08,-10.29,8.333333333333332,150,squared_error,12,1.5,1
0.5137597911227154,0.9382069220575091,0.09090909090909091,196.77,-9.97,8.333333333333332,20,squared_error,16,2.25,3
0.5473107049608356,0.9051376090239468,0.09090909090909091,209.62,-20.7,8.333333333333332,50,squared_error,4,4.5,7
0.5544125326370757,0.9384534779794743,0.09090909090909091,212.34,-9.89,8.333333333333332,150,squared_error,14,5.5,18
0.5541253263707572,0.908805128363177,0.09090909090909091,212.23,-19.51,8.333333333333332,120,squared_error,1,4.75,3
0.2685639686684073,0.9619379295466454,0.0,102.86,-2.27,0.0,140,absolute_error,8,6.25,14
0.5538903394255874,0.9384534779794743,0.09090909090909091,212.14,-9.89,8.333333333333332,80,squared_error,16,9.25,20
0.2643603133159269,0.965482170924893,0.0,101.25,-1.12,0.0,160,absolute_error,1,7.0,9
0.27676240208877284,0.9569143526366075,0.0,106.0,-3.9,0.0,50,absolute_error,9,2.0,5
0.272976501305483,0.9589792584830646,0.0,104.55,-3.23,0.0,110,absolute_error,4,2.5,18
0.555509138381201,0.9384534779794743,0.09090909090909091,212.76,-9.89,8.333333333333332,70,poisson,16,4.5,14
0.5627676240208878,0.9385151169599655,0.09090909090909091,215.54,-9.87,8.333333333333332,180,poisson,12,1.25,11
0.0,0.9689339538324037,1.0,0.0,0.0,91.66666666666666,10,absolute_error,5,8.5,19
0.5673890339425588,0.9385767559404568,0.09090909090909091,217.31,-9.85,8.333333333333332,30,squared_error,20,3.75,19
0.6242819843342037,0.9072333343606498,0.09090909090909091,239.1,-20.02,8.333333333333332,100,squared_error,6,3.75,1
0.2793733681462141,0.9557123925170278,0.0,107.0,-4.29,0.0,100,absolute_error,13,3.25,13
0.5552219321148825,0.9384534779794743,0.09090909090909091,212.65,-9.89,8.333333333333332,100,poisson,16,4.75,11
0.49524804177545695,0.9384534779794743,0.09090909090909091,189.68,-9.89,8.333333333333332,20,squared_error,16,7.0,10
0.5565013054830287,0.9384534779794743,0.09090909090909091,213.14,-9.89,8.333333333333332,180,poisson,18,8.75,3
0.5447258485639687,0.9383610195087373,0.09090909090909091,208.63,-9.92,8.333333333333332,120,poisson,18,2.75,2
0.5595039164490861,0.93848429746972,0.09090909090909091,214.29,-9.88,8.333333333333332,170,poisson,14,10.0,2
0.2697911227154047,0.961044164329522,0.0,103.33,-2.56,0.0,60,absolute_error,17,9.0,5
0.547467362924282,0.9383918389989829,0.09090909090909091,209.68,-9.91,8.333333333333332,10,poisson,11,3.75,2
0.27600522193211485,0.9573150060098007,0.0,105.71,-3.77,0.0,140,absolute_error,17,1.75,13
0.2685639686684073,0.9619379295466454,0.0,102.86,-2.27,0.0,70,absolute_error,18,4.0,7
0.5632637075718016,0.9385151169599655,0.09090909090909091,215.73,-9.87,8.333333333333332,90,poisson,10,2.0,7
0.766892950391645,0.8163774771165285,0.09090909090909091,293.72,-49.5,8.333333333333332,120,squared_error,3,2.0,1
0.5678590078328982,0.9385767559404568,0.09090909090909091,217.49,-9.85,8.333333333333332,140,squared_error,15,0.25,15
0.5632114882506528,0.9385151169599655,0.09090909090909091,215.71,-9.87,8.333333333333332,170,poisson,18,3.0,1
0.2780678851174935,0.9562979628316948,0.0,106.5,-4.1,0.0,200,absolute_error,18,0.5,15
0.5578328981723237,0.93848429746972,0.09090909090909091,213.65,-9.88,8.333333333333332,190,poisson,4,6.5,17
0.5595039164490861,0.93848429746972,0.09090909090909091,214.29,-9.88,8.333333333333332,100,squared_error,18,7.5,19
0.5761096605744126,0.9386383949209481,0.09090909090909091,220.65,-9.83,8.333333333333332,40,poisson,12,3.0,13
0.0,0.9689339538324037,1.0,0.0,0.0,91.66666666666666,90,absolute_error,12,5.0,15
0.0,0.9689339538324037,1.0,0.0,0.0,91.66666666666666,10,absolute_error,11,5.25,7
0.2797389033942559,0.955527475575554,0.0,107.14,-4.35,0.0,70,absolute_error,7,5.25,2
0.581331592689295,0.9330292476962432,0.09090909090909091,222.65,-11.65,8.333333333333332,30,squared_error,4,6.75,7
0.5786945169712794,0.9249237217616422,0.09090909090909091,221.64,-14.28,8.333333333333332,30,squared_error,3,5.25,5
0.5767624020887728,0.9386383949209481,0.09090909090909091,220.9,-9.83,8.333333333333332,90,poisson,16,8.0,10
0.27154046997389036,0.959873023700188,0.0,104.0,-2.94,0.0,150,absolute_error,7,4.25,12
0.2704177545691906,0.9606126914660832,0.0,103.57,-2.7,0.0,140,absolute_error,18,4.75,14
0.5497911227154046,0.9305020494961013,0.09090909090909091,210.57,-12.47,8.333333333333332,160,squared_error,5,8.0,5
0.5476762402088773,0.9383918389989829,0.09090909090909091,209.76,-9.91,8.333333333333332,40,squared_error,19,3.5,15
0.2785117493472585,0.9560822263999753,0.0,106.67,-4.17,0.0,120,absolute_error,4,7.25,3
0.5407310704960835,0.9383302000184918,0.09090909090909091,207.1,-9.93,8.333333333333332,100,poisson,20,3.0,6
