N_MRE,N_ACC,N_PRED40,MRE,ACC,PRED40,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.8637236084452976,0.2401162790697674,0.0,121.5,-13.07,0.0,40,squared_error,3,2.75,10
0.8502879078694818,0.2819767441860465,0.0,119.61,-12.35,0.0,190,squared_error,18,4.25,6
0.8424681879576315,0.30813953488372087,0.0,118.51,-11.9,0.0,130,squared_error,1,0.75,15
0.8581076277813322,0.2575581395348837,0.0,120.71,-12.77,0.0,170,squared_error,17,4.25,13
0.7148645766687994,0.9680232558139534,0.0,100.56,-0.55,0.0,180,absolute_error,17,6.75,14
0.8487950522499468,0.2872093023255814,0.0,119.4,-12.26,0.0,200,squared_error,19,4.25,1
0.8417573043292813,0.31046511627906975,0.0,118.41,-11.86,0.0,130,squared_error,3,2.5,17
0.8641501386223076,0.238953488372093,0.0,121.56,-13.09,0.0,30,poisson,6,9.25,10
0.7146513115802944,0.9697674418604652,0.0,100.53,-0.52,0.0,190,absolute_error,8,8.25,2
0.8556906234449422,0.26511627906976737,0.0,120.37,-12.64,0.0,90,squared_error,8,5.5,4
0.8495059358782968,0.2848837209302325,0.0,119.5,-12.3,0.0,80,squared_error,13,6.0,17
0.8436056017629915,0.3040697674418604,0.0,118.67,-11.97,0.0,10,poisson,1,5.5,9
0.8453117224710316,0.2982558139534883,0.0,118.91,-12.07,0.0,190,squared_error,9,3.5,5
0.8495059358782968,0.2848837209302325,0.0,119.5,-12.3,0.0,40,squared_error,1,0.25,19
0.8578232743299923,0.25813953488372093,0.0,120.67,-12.76,0.0,120,poisson,5,6.5,10
0.8495770242411318,0.2843023255813953,0.0,119.51,-12.31,0.0,150,poisson,2,6.25,9
0.8475154617189167,0.29127906976744183,0.0,119.22,-12.19,0.0,180,poisson,19,0.5,6
0.852278382028862,0.27558139534883713,0.0,119.89,-12.46,0.0,190,squared_error,10,3.75,2
0.8500746427809768,0.2825581395348837,0.0,119.58,-12.34,0.0,160,squared_error,1,4.5,8
0.8496481126039668,0.2843023255813953,0.0,119.52,-12.31,0.0,180,poisson,10,1.25,10
0.0,1.0,1.0,0.0,0.0,83.33333333333334,40,absolute_error,5,9.5,16
0.8428236297718065,0.3069767441860465,0.0,118.56,-11.92,0.0,190,poisson,1,2.75,14
0.852349470391697,0.27558139534883713,0.0,119.9,-12.46,0.0,200,squared_error,9,5.0,5
0.8574678325158173,0.2593023255813953,0.0,120.62,-12.74,0.0,140,poisson,5,6.0,3
0.8617331342859175,0.24593023255813948,0.0,121.22,-12.97,0.0,60,squared_error,20,6.0,3
0.8336532309660909,0.33895348837209305,0.0,117.27,-11.37,0.0,100,poisson,6,3.5,2
0.0,1.0,1.0,0.0,0.0,83.33333333333334,110,absolute_error,12,3.5,11
0.8459515177365466,0.2965116279069767,0.0,119.0,-12.1,0.0,60,squared_error,17,1.5,18
0.7227553849434848,0.9075581395348837,0.0,101.67,-1.59,0.0,120,absolute_error,2,2.5,11
0.7150778417573044,0.9662790697674419,0.0,100.59,-0.58,0.0,170,absolute_error,13,8.0,18
0.8340797611431009,0.33720930232558133,0.0,117.33,-11.4,0.0,30,squared_error,11,6.75,1
0.8198620885761001,0.3895348837209302,0.0,115.33,-10.5,0.0,10,squared_error,1,6.75,5
0.8561882419847872,0.26337209302325576,0.0,120.44,-12.67,0.0,150,squared_error,12,1.5,1
0.8482974337101017,0.2883720930232558,0.0,119.33,-12.24,0.0,20,squared_error,16,2.25,3
0.853060354020047,0.27325581395348836,0.0,120.0,-12.5,0.0,50,squared_error,4,4.5,7
0.8587474230468473,0.2552325581395348,0.0,120.8,-12.81,0.0,150,squared_error,14,5.5,18
0.8471600199047417,0.2924418604651163,0.0,119.17,-12.17,0.0,120,squared_error,1,4.75,3
0.7159309021113244,0.9593023255813954,0.0,100.71,-0.7,0.0,140,absolute_error,8,6.25,14
0.8631549015426175,0.2418604651162791,0.0,121.42,-13.04,0.0,80,squared_error,16,9.25,20
0.7153621952086444,0.9645348837209302,0.0,100.63,-0.61,0.0,160,absolute_error,1,7.0,9
0.0,1.0,1.0,0.0,0.0,83.33333333333334,50,absolute_error,9,2.0,5
0.7173526693680244,0.9488372093023256,0.0,100.91,-0.88,0.0,110,absolute_error,4,2.5,18
0.8503589962323169,0.2819767441860465,0.0,119.62,-12.35,0.0,70,poisson,16,4.5,14
0.8570413023388073,0.2610465116279069,0.0,120.56,-12.71,0.0,180,poisson,12,1.25,11
0.0,1.0,1.0,0.0,0.0,83.33333333333334,10,absolute_error,5,8.5,19
0.8499324660553068,0.28372093023255807,0.0,119.56,-12.32,0.0,30,squared_error,20,3.75,19
0.8592450415866923,0.25406976744186044,0.0,120.87,-12.83,0.0,100,squared_error,6,3.75,1
0.0,1.0,1.0,0.0,0.0,83.33333333333334,100,absolute_error,13,3.25,13
0.8516385867633469,0.277906976744186,0.0,119.8,-12.42,0.0,100,poisson,16,4.75,11
0.8317338451695458,0.3453488372093023,0.0,117.0,-11.26,0.0,20,squared_error,16,7.0,10
0.8496481126039668,0.2843023255813953,0.0,119.52,-12.31,0.0,180,poisson,18,8.75,3
0.8645055804364826,0.2377906976744186,0.0,121.61,-13.11,0.0,120,poisson,18,2.75,2
