N_MRE,N_ACC,N_PRED40,MRE,ACC,PRED40,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.9067093581720274,0.6250257820556893,0.0,124.6,-9.09,0.0,40,squared_error,3,2.75,10
0.8817493814583031,0.6250257820556893,0.0,121.17,-9.09,0.0,190,squared_error,18,4.25,6
0.8725804104206084,0.6322447576486766,0.0,119.91,-8.04,0.0,130,squared_error,1,0.75,15
0.8957211468490759,0.6250257820556893,0.0,123.09,-9.09,0.0,170,squared_error,17,4.25,13
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,180,absolute_error,17,6.75,14
0.8952845291806143,0.6250257820556893,0.0,123.03,-9.09,0.0,200,squared_error,19,4.25,1
0.8792024450589434,0.6250257820556893,0.0,120.82,-9.09,0.0,130,squared_error,3,2.5,17
0.928030854315238,0.6250257820556893,0.0,127.53,-9.09,0.0,30,poisson,6,9.25,10
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,190,absolute_error,8,8.25,2
0.9013971765390774,0.6250257820556893,0.0,123.87,-9.09,0.0,90,squared_error,8,5.5,4
0.8964488429631786,0.6250257820556893,0.0,123.19,-9.09,0.0,80,squared_error,13,6.0,17
0.9084558288458741,0.6250257820556893,0.0,124.84,-9.09,0.0,10,poisson,1,5.5,9
0.8937563673409984,0.6250257820556893,0.0,122.82,-9.09,0.0,190,squared_error,9,3.5,5
0.8094891573278999,0.6743210725335167,0.0,111.24,-1.92,0.0,40,squared_error,1,0.25,19
0.891791587832921,0.6250257820556893,0.0,122.55,-9.09,0.0,120,poisson,5,6.5,10
0.8954300684034348,0.6250257820556893,0.0,123.05,-9.09,0.0,150,poisson,2,6.25,9
0.8895357298792025,0.6250257820556893,0.0,122.24,-9.09,0.0,180,poisson,19,0.5,6
0.9040896521612575,0.6250257820556893,0.0,124.24,-9.09,0.0,190,squared_error,10,3.75,2
0.9024159510988212,0.6250257820556893,0.0,124.01,-9.09,0.0,160,squared_error,1,4.5,8
0.8938291369524087,0.6250257820556893,0.0,122.83,-9.09,0.0,180,poisson,10,1.25,10
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,40,absolute_error,5,9.5,16
0.8978314655799738,0.6250257820556893,0.0,123.38,-9.09,0.0,190,poisson,1,2.75,14
0.9057633532236938,0.6250257820556893,0.0,124.47,-9.09,0.0,200,squared_error,9,5.0,5
0.899723475476641,0.6250257820556893,0.0,123.64,-9.09,0.0,140,poisson,5,6.0,3
0.9064910493377966,0.6250257820556893,0.0,124.57,-9.09,0.0,60,squared_error,20,6.0,3
0.8929559016154854,0.6250257820556893,0.0,122.71,-9.09,0.0,100,poisson,6,3.5,2
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,110,absolute_error,12,3.5,11
0.9005967108135644,0.6250257820556893,0.0,123.76,-9.09,0.0,60,squared_error,17,1.5,18
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,120,absolute_error,2,2.5,11
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,170,absolute_error,13,8.0,18
0.9045262698297192,0.6250257820556893,0.0,124.3,-9.09,0.0,30,squared_error,11,6.75,1
0.8802939892300976,0.6250257820556893,0.0,120.97,-9.09,0.0,10,squared_error,1,6.75,5
0.9045262698297192,0.6250257820556893,0.0,124.3,-9.09,0.0,150,squared_error,12,1.5,1
0.8967399214088198,0.6250257820556893,0.0,123.23,-9.09,0.0,20,squared_error,16,2.25,3
0.8901178867704846,0.6250257820556893,0.0,122.32,-9.09,0.0,50,squared_error,4,4.5,7
0.9005967108135644,0.6250257820556893,0.0,123.76,-9.09,0.0,150,squared_error,14,5.5,18
0.9011788677048466,0.6250257820556893,0.0,123.84,-9.09,0.0,120,squared_error,1,4.75,3
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,140,absolute_error,8,6.25,14
0.8829136952408675,0.6250257820556893,0.0,121.33,-9.09,0.0,80,squared_error,16,9.25,20
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,160,absolute_error,1,7.0,9
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,50,absolute_error,9,2.0,5
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,110,absolute_error,4,2.5,18
0.8950662203463834,0.6250257820556893,0.0,123.0,-9.09,0.0,70,poisson,16,4.5,14
0.8763644302139428,0.6250257820556893,0.0,120.43,-9.09,0.0,180,poisson,12,1.25,11
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,10,absolute_error,5,8.5,19
0.906854897394848,0.6250257820556893,0.0,124.62,-9.09,0.0,30,squared_error,20,3.75,19
0.8936835977295883,0.6250257820556893,0.0,122.81,-9.09,0.0,100,squared_error,6,3.75,1
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,100,absolute_error,13,3.25,13
0.8964488429631786,0.6250257820556893,0.0,123.19,-9.09,0.0,100,poisson,16,4.75,11
0.9048901178867705,0.6250257820556893,0.0,124.35,-9.09,0.0,20,squared_error,16,7.0,10
0.8821132295153544,0.6250257820556893,0.0,121.22,-9.09,0.0,180,poisson,18,8.75,3
0.8936108281181779,0.6250257820556893,0.0,122.8,-9.09,0.0,120,poisson,18,2.75,2
0.8955756076262553,0.6250257820556893,0.0,123.07,-9.09,0.0,170,poisson,14,10.0,2
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,60,absolute_error,17,9.0,5
0.9061272012807452,0.6250257820556893,0.0,124.52,-9.09,0.0,10,poisson,11,3.75,2
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,140,absolute_error,17,1.75,13
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,70,absolute_error,18,4.0,7
0.874035802648814,0.6250257820556893,0.0,120.11,-9.09,0.0,90,poisson,10,2.0,7
0.8916460486101006,0.6250257820556893,0.0,122.53,-9.09,0.0,120,squared_error,3,2.0,1
0.896521612574589,0.6250257820556893,0.0,123.2,-9.09,0.0,140,squared_error,15,0.25,15
0.8850967835831757,0.6250257820556893,0.0,121.63,-9.09,0.0,170,poisson,18,3.0,1
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,200,absolute_error,18,0.5,15
0.8974676175229225,0.6250257820556893,0.0,123.33,-9.09,0.0,190,poisson,4,6.5,17
0.9025614903216418,0.6250257820556893,0.0,124.03,-9.09,0.0,100,squared_error,18,7.5,19
0.8920098966671519,0.6250257820556893,0.0,122.58,-9.09,0.0,40,poisson,12,3.0,13
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,90,absolute_error,12,5.0,15
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,10,absolute_error,11,5.25,7
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,70,absolute_error,7,5.25,2
0.9233008295735702,0.6250257820556893,0.0,126.88,-9.09,0.0,30,squared_error,4,6.75,7
0.8904817348275361,0.6250257820556893,0.0,122.37,-9.09,0.0,30,squared_error,3,5.25,5
0.8987774705283075,0.6250257820556893,0.0,123.51,-9.09,0.0,90,poisson,16,8.0,10
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,150,absolute_error,7,4.25,12
0.0,0.6875214850464078,1.0,0.0,0.0,100.0,140,absolute_error,18,4.75,14
0.8914277397758696,0.6250257820556893,0.0,122.5,-9.09,0.0,160,squared_error,5,8.0,5
