N_MRE,N_ACC,N_PRED40,MRE,ACC,PRED40,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.6574434918160562,0.4362776703202236,1.0,26.51,35.49,88.88888888888889,40,squared_error,3,2.75,10
0.2283710054559626,0.21104663657855152,1.0,15.5,25.01,88.88888888888889,190,squared_error,18,4.25,6
0.18784099766173035,0.6795615731785946,0.5000000000000007,14.46,46.81,77.77777777777779,130,squared_error,1,0.75,15
0.19992205767731877,0.213625617880937,1.0,14.77,25.13,88.88888888888889,170,squared_error,17,4.25,13
0.14029618082618864,0.21813883516011176,1.0,13.24,25.34,88.88888888888889,180,absolute_error,17,6.75,14
0.17381137957911144,0.21598968407479044,1.0,14.1,25.24,88.88888888888889,200,squared_error,19,4.25,1
0.46882307092751374,0.45948850204169356,1.0,21.67,36.57,88.88888888888889,130,squared_error,3,2.5,17
0.2018706157443492,0.21835375026864393,1.0,14.82,25.35,88.88888888888889,30,poisson,6,9.25,10
0.19992205767731877,0.22114764667956158,1.0,14.77,25.48,88.88888888888889,190,absolute_error,8,8.25,2
0.1983632112236945,0.3157102944336987,1.0,14.73,29.88,88.88888888888889,90,squared_error,8,5.5,4
0.2357755261106781,0.2104018912529551,1.0,15.69,24.98,88.88888888888889,80,squared_error,13,6.0,17
0.2283710054559626,0.2179239200515796,1.0,15.5,25.33,88.88888888888889,10,poisson,1,5.5,9
0.15666406858924398,0.23791102514506773,1.0,13.66,26.26,88.88888888888889,190,squared_error,9,3.5,5
0.2946219797349961,0.7610143993122717,1.0,17.2,50.6,88.88888888888889,40,squared_error,1,0.25,19
0.20849571317225254,0.2127659574468085,1.0,14.99,25.09,88.88888888888889,120,poisson,5,6.5,10
0.20381917381137957,0.21319578766387276,1.0,14.87,25.11,88.88888888888889,150,poisson,2,6.25,9
0.14224473889321898,0.218568665377176,1.0,13.29,25.36,88.88888888888889,180,poisson,19,0.5,6
0.1648480124707716,0.21684934450891902,1.0,13.87,25.28,88.88888888888889,190,squared_error,10,3.75,2
0.45713172252533135,0.6277670320223512,1.0,21.37,44.4,88.88888888888889,160,squared_error,1,4.5,8
0.15081839438815275,0.2179239200515796,1.0,13.51,25.33,88.88888888888889,180,poisson,10,1.25,10
0.2427903351519875,0.24865678057167423,1.0,15.87,26.76,88.88888888888889,40,absolute_error,5,9.5,16
0.17147310989867495,0.22071781646249733,1.0,14.04,25.46,88.88888888888889,190,poisson,1,2.75,14
0.19680436477007013,0.23855577047066406,1.0,14.69,26.29,88.88888888888889,200,squared_error,9,5.0,5
0.16017147310989868,0.2170642596174511,1.0,13.75,25.29,88.88888888888889,140,poisson,5,6.0,3
0.1788776305533905,0.2155598538577262,1.0,14.23,25.22,88.88888888888889,60,squared_error,20,6.0,3
0.13951675759937648,0.22501611863313992,1.0,13.22,25.66,88.88888888888889,100,poisson,6,3.5,2
0.16523772408417775,0.21813883516011176,1.0,13.88,25.34,88.88888888888889,110,absolute_error,12,3.5,11
0.18823070927513644,0.21470019342359767,1.0,14.47,25.18,88.88888888888889,60,squared_error,17,1.5,18
0.5214341387373344,0.43412851923490225,1.0,23.02,35.39,88.88888888888889,120,absolute_error,2,2.5,11
0.1944660950896337,0.2179239200515796,1.0,14.63,25.33,88.88888888888889,170,absolute_error,13,8.0,18
0.11691348402182386,0.218568665377176,1.0,12.64,25.36,88.88888888888889,30,squared_error,11,6.75,1
